Codigo Municipio,Deuda (Miles de €)
03116,0.0
03117,53.0
03118,3407.0
03119,4745.0
03120,589.0
03121,5237.0
03122,20148.0
03123,5594.0
03124,0.0
03125,0.0
03127,131.0
03128,7908.0
03129,601.0
03130,0.0
03131,12.0
03132,622.0
03133,62654.0
03134,0.0
03135,0.0
03136,0.0
03137,371.0
03138,1351.0
03139,14388.0
03140,10000.0
03901,0.0
03902,12087.0
03903,506.0
03904,501.0
12001,0.0
12002,0.0
12003,318.0
12004,3142.0
12005,10656.0
12006,0.0
12007,161.0
12008,0.0
12009,8173.0
12010,63.0
12011,2615.0
12012,2757.0
12013,0.0
12014,0.0
12015,67.0
12016,564.0
12017,30.0
12018,101.0
12020,0.0
12021,3749.0
12022,628.0
12024,0.0
12025,108.0
12026,585.0
12027,10723.0
12028,16734.0
12029,215.0
12031,2293.0
12032,24912.0
12033,1801.0
12034,225.0
12036,138.0
12037,0.0
12038,0.0
12039,539.0
12040,95655.0
12041,0.0
12042,117.0
12043,314.0
12044,0.0
12045,0.0
12046,0.0
12048,170.0
12049,0.0
12050,892.0
12051,0.0
12052,216.0
12053,3698.0
12055,39.0
12056,66.0
12057,212.0
12058,63.0
12059,46.0
12060,28.0
12061,453.0
12063,0.0
12064,7.0
12065,98.0
12067,0.0
12068,15.0
12069,68.0
12070,327.0
12071,103.0
12072,1369.0
12073,85.0
12074,0.0
12075,0.0
12076,53.0
12077,726.0
12078,0.0
12079,765.0
12080,656.0
12081,2307.0
12082,5029.0
12083,0.0
12084,5604.0
12085,208.0
12087,0.0
12088,0.0
12089,10034.0
12090,0.0
12091,0.0
12092,54.0
12093,0.0
12094,145.0
12095,120.0
12096,745.0
12097,0.0
12098,190.0
12099,0.0
12100,698.0
12101,77.0
12102,733.0
12103,0.0
12104,5986.0
12105,311.0
12106,922.0
12107,39.0
12108,327.0
12109,0.0
12110,0.0
12111,161.0
12112,0.0
12113,50.0
12114,121.0
12115,148.0
12116,64.0
12117,1188.0
12118,0.0
12119,0.0
12120,13.0
12121,195.0
12122,481.0
12123,13.0
12124,68.0
12125,126.0
12126,18487.0
12127,105.0
12128,797.0
12129,546.0
12130,285.0
12131,0.0
12132,0.0
12133,0.0
12134,0.0
12135,21488.0
12136,127.0
12137,0.0
12138,13185.0
12139,80.0
12140,552.0
12141,0.0
12142,0.0
12901,2269.0
12902,1345.0
46001,124.0
46002,642.0
46003,398.0
46004,60.0
46005,28970.0
46006,3272.0
46007,3339.0
46008,0.0
46009,1011.0
46010,95.0
46011,3741.0
46012,339.0
46013,19469.0
46014,1382.0
46015,1917.0
46016,415.0
46017,13146.0
46018,0.0
46019,9070.0
46020,1855.0
46021,15017.0
46022,8933.0
46023,99.0
46024,383.0
46025,851.0
46026,58.0
46027,263.0
46028,81.0
46029,12997.0
46030,220.0
46031,1342.0
46032,3178.0
46033,0.0
46034,445.0
46035,10110.0
46036,245.0
46037,613.0
46038,0.0
46039,2673.0
46040,194.0
46041,14.0
46042,2386.0
46043,0.0
46044,908.0
46045,0.0
46046,669.0
46047,13.0
46048,514.0
46049,97.0
46050,18.0
46051,4328.0
46052,526.0
46053,346.0
46054,3830.0
46055,144.0
46056,34.0
46057,291.0
46058,191.0
46059,954.0
46060,8251.0
46061,0.0
46062,1839.0
46063,2015.0
46064,0.0
46065,1224.0
46066,876.0
46067,2030.0
46068,48.0
46069,54.0
46070,2465.0
46071,12.0
46072,1231.0
46073,389.0
46074,649.0
46075,70.0
46076,0.0
46077,4457.0
46078,23105.0
46079,43.0
46080,202.0
46081,1244.0
46082,0.0
46083,16578.0
46084,290.0
46085,2725.0
46086,47.0
46087,46.0
46088,0.0
46089,1849.0
46090,2723.0
46091,34.0
46092,0.0
46093,107.0
46094,16529.0
46095,312.0
46096,135.0
46097,711.0
46098,597.0
46099,0.0
46100,43.0
46101,0.0
46102,15275.0
46103,249.0
46104,346.0
46105,22457.0
46106,539.0
46107,854.0
46108,345.0
46109,1361.0
46110,18153.0
46111,3435.0
46112,712.0
46113,1047.0
46114,0.0
46115,0.0
46116,2499.0
46117,156.0
46118,3272.0
46119,797.0
46120,637.0
46121,0.0
46122,519.0
46123,559.0
46124,636.0
46125,0.0
46126,1889.0
46127,353.0
46128,264.0
46129,93.0
46130,36.0
46131,114347.0
46132,694.0
46133,0.0
46134,1459.0
46135,8325.0
46136,1320.0
46137,144.0
46138,96.0
46139,2341.0
46140,373.0
46141,0.0
46142,520.0
46143,2855.0
46144,40.0
46145,11952.0
46146,1590.0
46147,9063.0
46148,1027.0
46149,89.0
46150,998.0
46151,309.0
46152,0.0
46153,43.0
46154,72.0
46155,1294.0
46156,266.0
46157,785.0
46158,195.0
46159,20529.0
46160,504.0
46161,427.0
46162,0.0
46163,747.0
46164,0.0
46165,1424.0
46166,1063.0
46167,0.0
46168,0.0
46169,24401.0
46170,932.0
46171,8333.0
46172,5182.0
46173,932.0
46174,309.0
46175,234.0
46176,686.0
46177,2954.0
46178,2907.0
46179,2592.0
46180,1317.0
46181,14012.0
46182,606.0
46183,4905.0
46184,20571.0
46185,62.0
46186,7371.0
46187,393.0
46188,46.0
46189,468.0
46190,29262.0
46191,1615.0
46192,102.0
46193,8460.0
46194,6219.0
46195,671.0
46196,7.0
46197,48.0
46198,630.0
46199,2067.0
46200,2012.0
46201,0.0
46202,9781.0
46203,1620.0
46204,4748.0
46205,7057.0
46206,514.0
46207,6186.0
46208,506.0
46209,348.0
46210,240.0
46211,2037.0
46212,546.0
46213,8489.0
46214,2907.0
46215,126.0
46216,1733.0
46217,182.0
46218,1646.0
46219,0.0
46220,28402.0
46221,169.0
46222,382.0
46223,4781.0
46224,0.0
46225,136.0
46226,0.0
46227,564.0
46228,2736.0
46229,0.0
46230,13773.0
46231,121.0
46232,0.0
46233,815.0
46234,116.0
46235,9237.0
46236,48.0
46237,2284.0
46238,14227.0
46239,31.0
46240,0.0
46241,261.0
46242,195.0
46243,201.0
46244,48470.0
46245,10.0
46246,102.0
46247,199.0
46248,3516.0
46249,3195.0
46250,886200.0
46251,2159.0
46252,118.0
46253,61.0
46254,125.0
46255,1944.0
46256,854.0
46257,1893.0
46258,1638.0
46259,0.0
46260,56.0
46261,574.0
46262,96.0
46263,0.0
46902,229.0
46903,2168.0
46904,12.0
51001,207131.0
52001,112880.0
