Codigo Municipio,Total impuestos (Miles de €)
44241,0.0
46241,148.5589
49241,71.0
50241,140.8
05242,80.7
08242,99.85
09242,39.211
16242,67.0
19242,58.31
22242,21.1
25242,189.0
31242,88.6
34242,48.596
37242,137.12453
46242,171.21260999999998
49242,109.0
50242,16.6
05243,37.90032
08243,48.2
09243,0.0
16243,126.84907000000001
19243,21.0
22243,13.7
25243,2634.36284
31243,107.2
34243,83.6
37243,0.0
44243,10.5
46243,45.6
49243,105.0
50243,154.48761
05244,17.0
08244,3805.17
09244,9.5
16244,183.0
19244,41.663
22244,20.5
25244,232.5
31244,25.4
37244,26.326
44244,0.0
46244,34298.56922
49244,28.3
50244,114.0
05245,197.0
08245,27914.22974
16245,173.09752000000003
19245,972.0
22245,92.8
25245,481.02373
31245,30.05
34245,58.1
37245,46.1
44245,100.79625
46245,380.33673
49245,47.98622
50245,30.612740000000002
05246,19.93
08246,621.645
09246,165.11
16246,358.5
19246,9.94924
22246,15.15881
31246,66.077
34246,21.57
37246,1636.5
44246,644.5
46246,1422.5
49246,42.9
50246,17.5
05247,72.25
08247,321.62103
09247,13.0
16247,0.0
19247,65.9
22247,265.0
25247,44.625
31247,0.0
37247,37.26
44247,90.0
46247,295.96345
49247,325.4472
50247,365.0
08248,3037.87
09248,47.52516000000001
16248,0.0
19248,33.5
22248,26.07486
25248,254.74
31248,89.2297
37248,32.725
46248,2786.45009
49248,52.7
50248,279.0
05249,36.96
08249,117.8
09249,20.3
16249,682.9
19249,11.555
22249,85.0
25249,50.73132
31249,595.35
37249,19.55
44249,7.2
46249,3520.4
49249,21.511419999999998
50249,89.1
08250,2360.253
09250,88.0
16250,24.1
19250,5.1
22250,561.8
25250,106.216
31250,1241.64757
37250,211.0
44250,5.9
46250,320351.61351999996
49250,349.8
50250,13.8
05251,24.6
08251,4130.99611
09251,624.1
16251,659.5
19251,57.1
22251,188.0
25251,231.5
31251,1511.11
37251,18.135
44251,0.0
46251,770.0
49251,0.0
50251,3708.23486
05252,0.0
08252,14847.56
19252,67.70228999999999
22252,39.1
25252,265.7206
31252,20.85
37252,16.0
44252,14.0
46252,78.5
49252,0.0
50252,2478.76989
05253,32.0
08253,49.57
09253,28.2
16253,237.8
22253,11.3
25253,44.8
31253,35.2
37253,29.9
46253,19.743599999999997
50253,146.61103
05254,61.0
08254,960.0
16254,48.2
19254,0.0
22254,386.38294
25254,317.0
31254,856.07673
37254,35.44525
46254,344.51266
50254,38.02
08255,47.5
09255,0.0
16255,0.0
19255,116.0
25255,196.98708
31255,31.83
37255,16.5
46255,1377.0
49255,117.7242
50255,57.7
05256,35.65
08256,267.61645
09256,197.76824000000002
19256,17.4716
31256,25.65
37256,46.3
44256,0.0
46256,2657.2758599999997
49256,35.0
50256,23.0
05257,0.0
08257,45.35
09257,16.20352
19257,0.0
31257,706.2
37257,0.0
44257,0.0
46257,2360.489
49257,117.65
50257,23.520310000000002
05258,71.13222
08258,329.5
09258,0.0
16258,84.0
19258,11.9
31258,2668.04
37258,25.92071
44258,0.0
46258,897.0
49258,25.01
50258,11.6
05259,45.489
08259,3458.2
09259,373.6
16259,0.0
19259,52.0
31259,196.65904
37259,21.184
46259,276.0
49259,0.0
50259,0.0
05260,46.4
08260,17763.53429
19260,12.513
31260,299.83057
37260,61.3
44260,0.0
46260,1033.91794
49260,170.0
50260,7.3
05261,0.0
08261,4044.486
09261,0.0
19261,8.739
31261,112.0
37261,51.8
44261,182.0
46261,718.13966
49261,370.02877
50261,60.50757
05262,94.433
08262,3330.0
09262,0.0
19262,0.0
31262,75.928
37262,23.1
44262,34.2
46262,39.9
49262,217.0
50262,330.0
05263,36.877
08263,13649.0
16263,265.6
19263,21.3
31263,67.9
37263,63.575089999999996
44263,108.11874
46263,201.13094
49263,0.0
50263,61.92222
05264,0.0
08264,3262.334
16264,304.9
19264,15.0
31264,0.0
37264,15.38364
44264,0.0
49264,682.0
50264,71.0
05265,13.59239
08265,691.4
09265,22.7
16265,6.2
19265,1917.91344
31265,32.37724
37265,97.0
44265,82.34124
49265,95.8
50265,20.0
05266,44.0
08266,27123.43381
09266,54.45
16266,0.0
19266,198.191
37266,14.3
44266,26.92652
49266,19.106
50266,0.0
05267,0.0
08267,4470.3
09267,18.0
19267,0.0
37267,64.11752
44267,0.0
49267,0.0
50267,324.86827
08268,831.8
09268,30.79802
19268,35.64042
37268,14.105
44268,3.55
49268,0.0
50268,15.0
08269,1824.558
09269,7.9
16269,170.18
19269,213.53895
37269,139.2
49269,90.3
50269,81.55049000000001
08270,21268.0
09270,38.3
16270,92.5
19270,2.29455
37270,0.0
49270,0.0
50270,12.4
08271,22.75
16271,140.0
19271,11.0
37271,59.0
49271,27.5
50271,89.0
08272,64.5
09272,408.2
16272,67.16
19272,66.54
37272,48.805
49272,12.2
50272,5501.12
08273,1697.0
09273,191.0
16273,109.5
37273,23.55
49273,0.0
50273,0.0
08274,2415.21
09274,263.659
16274,0.0
19274,677.0
37274,62931.503730000004
50274,6.0
08275,90.0
09275,0.0
16275,2.0
37275,22.0
49275,25742.94969
50275,27.5
08276,185.0
09276,211.5
16276,7.455
37276,37.8
50276,52.0
08277,119.044
09277,47.0
16277,0.0
19277,0.0
37277,188.6
50277,17.0
08278,1782.3006099999998
16278,0.0
19278,0.0
37278,419.0
50278,90.0
08279,73351.6582
09279,99.0
16279,110.87003999999999
19279,0.0
37279,0.0
50279,21.2
08280,73.58
09280,16.9
16280,28.0
19280,1773.6
37280,0.0
50280,321.0
08281,3577.0
09281,60.6
19281,0.0
37281,14.3
50281,17.7
08282,4438.472
19282,0.0
37282,64.0
50282,16.8
08283,2486.7247
09283,24.2
19283,0.0
37283,31.0
50283,18.5
08284,7389.0
19284,0.0
37284,61.3468
50284,36.15388
08285,6023.78675
19285,15.5
37285,112.6
50285,245.21
08286,1432.41757
19286,496.0
37286,38.65
50286,8.25
08287,685.63344
09287,74.0
19287,55.665
37287,87.1
50287,62.504
08288,782.6
09288,32.23
19288,12.0
37288,65.14097
50288,2231.0
08289,2248.5822000000003
09289,338.58128999999997
19289,11.45
37289,48.9
50289,0.0
08290,665.845
19290,508.0
37290,61.0
50290,192.37315
08291,3146.0
19291,7545.56948
37291,76.1
50291,42.3
08292,407.35
09292,36.0
37292,32.4
50292,54.5
08293,61.606660000000005
19293,1278.7
37293,15.3
50293,105.17
08294,989.9
09294,31.5
19294,6.8
37294,3630.5
50294,15.8
08295,7146.21
09295,0.0
50295,11.4
08296,1899.0
19296,0.0
37296,92.225
50296,159.16910000000001
08297,94.92882
09297,59.8
19297,12.410549999999999
37297,113.45
50297,259094.1
08298,18550.0
09298,33.2
19298,19.9875
37298,35.600759999999994
50298,4215.0
08299,258.0
19299,24.137990000000002
37299,181.0
08300,4811.32
19300,543.0
37300,0.0
08301,30067.0
09301,210.756
19301,0.0
37301,510.47745000000003
08302,4000.91
09302,42.179370000000006
19302,31.80543
37302,473.88113999999996
08303,274.47
09303,0.0
19303,2.88937
37303,38.765
08304,513.0
09304,64.11603
19304,136.0
37304,48.5
08305,16304.515
19305,0.0
37305,62.1
08306,197.4
09306,20.115
19306,14.337
37306,0.0
08307,29408.0
09307,39.0
19307,23.072
37307,33.23163
08308,50.0
09308,12.0
19308,0.0
09309,122.9
19309,9.0
37309,9.0
09310,0.0
19310,0.0
37310,26.10721
09311,22.5
19311,30.0
37311,63.5
09312,42.4
37312,75.7
37313,116.4102
09314,50.75
19314,13.96467
37314,23.5
09315,83.5
37315,18.3
09316,0.0
37316,192.84010999999998
09317,0.0
19317,32.62
37317,69.5
09318,15.6
19318,10.857059999999999
37318,0.0
19319,1821.125
37319,30.7
37320,12.63517
09321,622.126
19321,11.5
37321,22.7
19322,0.0
37322,599.44264
09323,33.2
19323,16.305
37323,95.7
19324,0.0
37324,75.6
09325,60.0
19325,0.0
37325,22.6
09326,46.862
19326,2359.3
09327,7.75
19327,202.2
37327,0.0
09328,25.8
37328,41.0
09329,50.1
19329,19.36523
37329,11.67614
09330,518.665
19330,27.407
37330,61.28
19331,1239.5
37331,63.3
09332,101.4
19332,25.8067
37332,0.0
19333,0.0
37333,35.10247999999999
09334,54.95
19334,20.5
37334,8.09
09335,31.39953
19335,25.39638
37335,60.46316
37336,85.0
09337,38.1
37337,33.58148
09338,75.0
37338,81.89753999999999
09339,80.0
37339,66.5
09340,27.0
37340,17.0
37341,8.048
37342,163.2
09343,27.0
37343,0.0
37344,47.0
09345,74.25921
37345,55.0
09346,0.0
37346,106.5
09347,102.125
37347,0.0
09348,0.0
37348,30.7
37349,0.0
09350,182.88191
37350,324.0
09351,70.4
37351,75.8
09352,30.0
37352,0.0
09353,144.12024
37353,37.3
09354,14.74757
37354,0.0
09355,25.2
37355,50.0
09356,0.0
37356,17.532559999999997
37357,55.53104999999999
09358,100.0
37358,0.0
37359,0.0
09360,7.7
37360,47.9
09361,76.0
37361,0.0
09362,83.5
37362,2096.8
09363,220.3
37363,21.0
37364,0.0
09365,18.4
37365,44.0
09366,20.68
37366,10.9
37367,40.5
09368,6.0
37368,6.8
09369,170.8
37369,0.0
37370,328.0
37371,0.0
09372,0.0
37372,30.2
09373,129.67
37373,203.2
09374,20.0
37374,321.62
09375,7.7
37375,165.8
37376,628.0
09377,157.5
37377,37.2
09378,11.52
37378,39.17088
37379,546.1637099999999
09380,0.0
37380,81.0
09381,19.0
37381,0.0
09382,0.0
37382,118.558
09384,96.0
09386,22.0
09387,62.49063
09388,10.5
09389,26.713
09390,84.7
09391,0.0
09392,0.0
09394,433.977
09395,57.5
09396,40.0
09398,0.0
09400,177.10457
09403,30.0
09405,47.3
09406,151.5
09407,4.5695
09408,18.6056
09409,143.18
09410,1737.64004
09411,0.0
09412,1398.29525
09413,327.0
09414,41.59178
09415,370.75930999999997
09416,0.0
09417,0.0
09418,0.0
09419,25.51
09421,31.1
09422,8.825
09423,8.5
09424,10.0
09425,151.81485999999998
09427,630.0
09428,25.27726
09429,10.3
09430,0.0
09431,0.0
09432,79.0
09433,16.35
09434,823.5
09437,95.27
09438,143.87
09439,592.0
09440,20.3
09441,25.74685
09442,0.0
09443,37.425
09444,18.0
09445,0.0
09446,0.0
09447,20.73
09448,64.63165000000001
09449,36.4
09450,13.5
09451,98.0
09454,40.38741
09455,13.1
09456,37.0524
09458,155.0
09460,52.0
09463,451.7
09464,16.5
09466,40.50447
09467,18.5
09471,48.5
09472,22.0
09473,28.0
09476,56.5
09478,16.0
09480,24.043
09482,11.0
09483,0.0
09485,104.5
01901,1245.80012
02901,662.75496
03901,1646.0
04901,364.63107999999994
05901,113.5
06901,584.81138
07901,170.01651
08901,122.41
09901,173.0
10901,314.55588
11901,1707.59583
12901,1985.0
13901,303.0
15901,908.0
16901,523.4200900000001
17901,519.50929
18901,0.0
19901,38.8
20901,445.1
22901,0.0
23901,239.30380000000002
24901,308.0
25901,125.5
27901,460.0
28901,529.0
29901,45470.0
30901,5046.149
31901,3788.0
34901,415.88303
36901,1049.06
38901,831.95362
40901,286.282
41901,657.262
43901,4872.0
45901,312.2
48901,2900.0
50901,0.0
01902,725.30832
03902,12100.26
04902,36570.710269999996
05902,271.0
06902,445.22517999999997
07902,946.32
08902,2430.8
09902,211.5
10902,155.0
11902,1265.3
12902,1452.34557
13902,205.10573000000002
16902,37.6
17902,1290.345
18902,381.0
20902,0.0
22902,100.5
23902,612.2256600000001
24902,84.52597999999999
25902,0.0
27902,2100.0
28902,504.8
29902,1353.676
30902,7725.40544
31902,2407.255
34902,80.5
40902,58.0
41902,1546.0
43902,1573.65123
46902,184.87452
48902,8050.0
50902,29.9
03903,1474.294
04903,2987.0
05903,59.85
08903,107.38
09903,2169.5
10903,154.179
13903,220.9
16903,284.34899
17903,437.71083000000004
18903,147.54
20903,2212.94829
22903,248.4514
23903,0.0
25903,164.0
28903,28238.77466
31903,2324.9
34903,43.3
40903,0.0
41903,1703.0
43903,1366.95676
46903,4145.0
48903,1248.82473
50903,975.0
03904,631.069
05904,93.8
08904,1678.3
09904,185.5
13904,196.87284
16904,121.7
18904,177.3
20904,17.0
22904,357.2
23904,757.6778499999999
25904,77.48410000000001
31904,587.79
34904,82.3
40904,358.0
43904,1600.0
46904,356.24286
48904,1625.2
05905,103.0
08905,1550.3
09905,367.2669
16905,481.6
18905,3679.65282
20905,21.3
22905,454.05
23905,505.0
25905,117.0
31905,1403.0
40905,45.0
43905,18796.815
48905,3430.0
09906,646.0
16906,15.0
18906,259.0
20906,24.7
22906,25.7
25906,66.5
31906,1427.6913200000001
40906,609.65568
43906,2530.58202
48906,268.42836
09907,431.95021999999994
18907,368.001
20907,21.702
22907,0.0
25907,140.41841
31907,5444.9
43907,10015.0
48907,117.38692999999999
09908,538.0
16908,0.0
18908,169.0
22908,32.0
25908,0.0
31908,682.69388
48908,73.30661
16909,171.6
18909,73.98867999999999
22909,109.1
25909,0.0
48909,84.0
16910,23.92
18910,305.88579
25910,37.73483
48910,1936.0
18911,1409.0
25911,165.04322
48911,149.1
18912,515.4
25912,298.5
48912,937.0
18913,183.001
25913,98.4
48913,6268.802
48914,72.907
48915,74.266
