Codigo Municipio,Superficie Km2,Densidad Poblacion
42173,271.77,146.06
42174,60.54,2.94
42175,39.19,0.64
42176,20.87,1.15
42177,18.07,3.32
42178,52.97,2.02
42181,64.14,6.55
42182,36.91,1.25
42183,77.96,1.18
42184,41.15,1.24
42185,17.46,1.49
42187,52.33,1.17
42188,20.51,2.1
42189,17.13,3.68
42190,14.08,6.11
42191,19.46,10.48
42192,13.3,2.86
42193,4.85,2.47
42194,62.98,2.35
42195,51.41,1.87
42196,31.92,0.19
42197,32.17,2.08
42198,22.93,0.96
42200,71.59,1.01
42201,18.57,1.51
42202,19.68,0.97
42204,56.16,0.96
42205,81.34,0.89
42206,21.43,0.37
42207,11.7,4.27
42208,25.29,1.03
42209,127.03,1.21
42211,14.37,5.64
42212,61.76,1.07
42213,21.57,1.11
42215,143.06,5.85
42216,24.31,1.07
42217,16.65,2.22
42218,54.29,2.08
42219,24.95,1.88
43001,72.77,13.19
43002,19.59,127.82
43003,20.37,25.28
43004,47.1,203.38
43005,46.26,112.08
43006,19.88,45.82
43007,26.13,34.9
43008,64.02,5.87
43009,38.14,48.32
43010,7.28,65.66
43011,6.04,218.87
43012,6.89,800.0
43013,67.14,106.21
43014,138.56,153.85
43015,20.85,6.04
43016,14.19,396.41
43017,9.95,12.66
43018,42.86,10.29
43019,73.51,21.92
43020,12.25,267.76
43021,26.32,17.93
43022,127.65,14.72
43023,8.95,31.4
43024,8.26,278.81
43025,62.48,11.86
43026,23.24,48.58
43027,14.07,15.49
43028,32.51,117.81
43029,14.54,27.37
43030,24.98,29.1
43031,8.33,252.58
43032,34.65,16.33
43033,11.95,91.55
43034,6.35,109.45
43035,31.17,10.01
43036,26.81,45.88
43037,20.36,1397.99
43038,35.23,995.29
43039,13.36,9.36
43040,22.24,17.72
43041,42.78,5.28
43042,5.17,555.71
43043,26.32,180.09
43044,108.7,50.87
43045,14.41,11.59
43046,29.11,3.64
43047,31.11,216.14
43048,53.06,18.49
43049,62.96,15.33
43050,10.41,375.79
43051,9.73,1447.17
43052,32.67,35.48
43053,13.63,17.17
43054,57.17,65.02
43055,32.02,85.07
43056,56.66,16.18
43057,16.06,2.55
43058,19.1,6.13
43059,22.45,14.97
43060,116.22,29.69
43061,16.54,2.9
43062,17.36,22.52
43063,27.45,26.34
43064,71.12,43.56
43065,52.11,10.27
43066,3.01,65.78
43067,15.61,50.42
43068,33.9,18.11
43069,13.35,17.75
43070,11.88,23.23
43071,118.86,9.57
43072,6.62,16.77
43073,23.15,3.97
43074,4.68,508.76
43075,34.81,2.99
43076,16.09,38.04
43077,79.19,7.22
43078,14.64,75.75
43079,6.57,77.32
43080,3.46,81.79
43081,3.55,232.68
43082,15.64,31.91
43083,4.17,45.8
43084,32.69,20.95
43085,22.91,13.01
43086,91.51,81.23
43088,10.57,282.4
43089,19.34,20.53
43090,72.55,23.85
43091,34.58,4.89
43092,63.34,200.33
43093,45.29,123.32
43094,15.8,197.47
43095,5.92,630.41
43096,53.24,3.06
43097,4.3,143.26
43098,10.7,48.22
43099,38.03,8.78
43100,5.03,968.59
43101,27.35,6.11
43102,43.43,12.96
43103,9.68,131.71
43104,100.62,28.28
43105,22.58,9.65
43106,57.29,17.42
43107,8.09,61.56
43108,35.27,66.35
43109,6.12,657.68
43110,43.1,7.91
43111,12.29,244.02
43112,13.79,23.79
43113,21.61,22.81
43114,28.6,14.97
43115,21.94,7.47
43116,32.59,18.47
43117,26.49,7.02
43118,36.1,18.84
43119,9.56,125.1
43120,72.2,7.53
43121,50.94,16.61
43122,8.31,18.65
43123,52.91,2004.99
43124,8.03,71.61
43125,99.21,11.26
43126,8.77,198.06
43127,17.08,69.91
43128,19.5,62.82
43129,32.44,203.98
43130,8.44,27.25
43131,16.32,436.7
43132,8.33,60.86
43133,137.19,59.47
43134,2.32,173.28
43135,12.3,44.23
43136,53.23,280.5
43137,24.33,109.58
43138,28.22,133.31
43139,34.06,79.33
43140,9.46,364.69
43141,67.46,2.05
43142,52.25,29.65
43143,14.64,3.62
43144,17.83,96.92
43145,35.23,161.62
43146,11.88,3.54
43147,21.28,30.08
43148,58.84,2301.77
43149,53.54,16.81
43150,209.22,7.83
43151,7.15,17.9
43152,27.79,21.52
43153,8.79,1940.5
43154,13.23,10.66
43155,219.13,153.21
43156,126.81,49.81
43157,38.06,10.51
43158,13.45,6.77
43159,10.94,7.04
43160,16.56,108.27
43161,55.57,441.84
43162,102.7,64.7
43163,36.5,1065.51
43164,18.09,25.32
43165,18.21,38.71
43166,9.11,261.8
43167,17.3,33.64
43168,21.64,4.99
43169,23.14,23.16
43170,33.01,39.35
43171,21.71,1037.4
43172,12.53,35.51
43173,5.23,25.05
43174,5.45,38.17
43175,67.59,9.32
43176,65.8,13.37
43177,26.62,16.04
43178,10.91,201.01
43901,106.35,108.5
43902,59.81,59.39
43903,29.85,107.87
43904,30.2,137.75
43905,15.13,1884.47
43906,35.57,96.82
43907,7.29,813.85
44001,54.3,1.4
44002,86.67,0.66
44003,21.64,0.79
44004,42.15,12.98
44005,39.04,1.95
44006,47.5,4.95
44007,69.53,2.65
44008,205.69,9.61
44009,452.7,2.19
44010,67.89,4.33
44011,57.38,0.8
44012,104.95,3.35
44013,472.12,33.95
44014,121.2,27.17
44016,122.44,3.94
44017,193.08,1.72
44018,25.55,0.55
44019,30.72,2.12
44020,28.62,0.7
44021,67.26,1.9
44022,81.6,7.07
44023,18.65,1.18
44024,24.62,1.3
44025,141.36,51.83
44026,112.99,0.99
44027,34.22,6.46
44028,62.58,3.18
44029,81.93,8.36
44031,81.44,1.23
44032,31.31,0.57
44033,25.17,11.04
44034,54.27,2.75
44035,24.86,4.55
44036,23.37,1.33
44037,96.9,5.61
44038,33.96,3.62
44039,52.49,4.27
44040,42.64,5.56
44041,26.32,2.39
44042,73.8,1.79
44043,80.39,1.06
44044,29.98,3.87
44045,59.6,7.11
44046,40.75,1.28
44047,39.02,5.3
44048,34.31,1.98
44049,81.31,12.08
44050,316.63,14.13
44051,112.25,33.43
44052,28.18,2.77
44053,78.67,1.78
44054,79.54,1.46
44055,50.55,1.62
44056,44.39,14.28
44059,124.52,5.89
44060,34.89,0.97
44061,10.86,9.3
44062,23.3,1.59
44063,22.29,4.71
44064,32.38,2.13
44065,30.9,1.68
44066,29.44,3.23
44067,36.65,3.27
44068,31.52,25.03
44070,50.33,1.11
44071,235.18,2.92
44074,73.57,8.28
44075,100.45,3.72
44076,124.68,20.68
44077,33.75,2.49
44080,20.97,15.12
44082,82.44,1.31
44084,24.43,2.58
44085,54.81,1.0
44086,52.57,10.56
44087,42.03,2.07
44088,6.51,6.45
44089,48.63,1.07
44090,31.93,2.57
44092,20.76,3.56
44093,35.85,3.29
44094,40.81,3.36
44096,109.49,1.63
44097,56.99,2.47
44099,41.57,18.81
44100,55.59,3.76
44101,20.44,3.62
44102,20.58,1.41
44103,78.17,1.98
44105,32.63,2.48
44106,168.21,1.19
44107,37.87,7.16
44108,39.48,11.58
44109,50.79,2.07
44110,24.53,1.63
44111,25.01,3.68
44112,36.91,11.73
44113,38.91,3.96
44114,39.0,7.51
44115,61.88,2.63
44116,30.08,3.26
44117,57.5,6.57
44118,80.1,2.51
44119,31.77,4.34
44120,28.08,9.01
44121,60.77,1.3
44122,165.36,10.71
44123,36.47,3.02
44124,43.73,2.08
44125,61.69,1.18
44126,40.46,10.06
44127,61.73,0.99
44128,29.23,2.05
44129,10.84,4.15
44130,26.2,1.3
44131,28.23,1.28
44132,26.32,2.51
44133,14.22,1.76
44135,37.99,2.74
44136,40.4,1.34
44137,116.28,1.94
44138,71.78,1.7
44141,15.61,11.02
44142,24.74,1.25
44143,168.66,3.12
44144,54.88,6.78
44145,29.99,42.38
44146,23.73,10.83
44147,86.25,5.83
44148,31.14,2.79
44149,45.47,2.44
44150,36.51,1.04
44151,79.61,2.99
44152,47.74,1.49
44153,89.05,28.32
44154,79.24,4.01
44155,82.04,15.08
44156,44.36,1.15
44157,45.21,1.26
44158,166.23,9.26
44159,26.93,1.97
44160,265.28,2.0
44161,129.8,4.4
44163,47.44,2.99
44164,18.85,1.49
44165,99.49,2.08
44167,68.38,0.47
44168,74.24,2.94
44169,90.92,3.63
44171,20.99,12.58
44172,85.48,3.98
44173,43.97,2.68
44174,71.52,6.35
44175,44.23,2.94
44176,33.62,5.0
44177,100.12,1.19
44178,42.13,1.33
44179,83.32,5.4
44180,28.66,2.97
44181,36.1,2.35
44182,104.24,2.41
44183,54.35,1.27
44184,17.21,2.79
44185,63.6,1.76
44187,21.37,10.76
44189,67.64,0.69
44190,27.85,2.23
44191,60.78,14.96
44192,282.78,1.57
44193,103.66,1.21
44194,35.61,4.04
44195,53.31,1.73
44196,34.37,3.72
44197,44.26,1.38
44198,32.5,6.52
44199,27.42,1.53
44200,66.9,0.55
44201,63.72,9.92
44203,16.89,0.65
44204,28.37,0.88
44205,142.79,5.12
44206,56.61,2.44
44207,16.58,8.26
44208,15.18,1.98
44209,80.97,13.17
44210,140.44,8.5
44211,54.15,0.7
44212,17.85,2.46
44213,36.72,2.18
44215,47.98,3.77
44216,440.41,81.73
44217,30.67,1.17
44218,29.34,0.85
44219,48.95,4.11
44220,44.8,3.62
44221,26.76,16.82
44222,63.45,1.92
44223,34.28,2.71
44224,37.17,0.67
44225,19.46,6.27
44226,35.54,4.0
44227,29.15,2.81
44228,33.94,3.18
44229,28.31,6.04
44230,33.44,5.38
44231,57.34,0.66
44232,44.04,10.67
44234,47.29,1.42
44235,24.81,4.23
44236,57.11,1.14
44237,41.12,10.58
44238,39.82,75.41
44239,15.02,1.6
44240,40.72,4.52
44241,46.93,12.55
44243,18.64,1.56
44244,55.09,1.49
44245,16.0,18.31
44246,124.05,19.81
44247,41.84,8.17
44249,21.59,1.81
44250,13.67,1.54
44251,66.55,4.54
44252,19.2,4.58
44256,18.99,2.21
44257,54.13,3.01
44258,38.69,1.71
44260,157.89,1.07
44261,56.43,14.99
44262,66.41,2.64
44263,39.05,14.03
44264,85.38,3.81
44265,50.08,4.29
44266,55.53,2.23
44267,51.16,1.47
44268,14.5,2.14
45001,35.1,63.7
45002,32.99,113.88
45003,41.44,17.08
45004,8.02,84.54
45005,13.51,20.28
45006,156.12,10.53
45007,64.47,13.08
45008,25.5,7.02
45009,91.8,5.39
45010,34.61,11.93
45011,33.61,9.73
45012,95.58,8.82
45013,64.77,35.79
45014,40.25,129.24
45015,30.55,31.55
45016,23.76,278.66
45017,21.61,14.02
45018,18.98,49.53
45019,89.71,118.28
45020,114.02,13.53
45021,60.05,66.29
45022,35.93,11.66
45023,28.41,119.32
45024,35.45,37.12
45025,16.52,118.34
45026,17.97,16.75
45027,59.83,5.52
45028,219.04,21.19
45029,9.42,22.72
45030,142.17,3.61
45031,66.22,64.07
45032,24.35,24.15
45033,88.06,4.04
45034,102.03,16.92
45035,24.31,15.63
45036,46.7,16.7
45037,113.58,16.0
45038,24.73,203.07
45039,18.67,14.89
45040,39.55,45.28
45041,92.42,66.84
45042,30.46,5.98
45043,37.32,24.6
45045,29.52,62.8
45046,36.77,87.14
45047,26.44,152.23
45048,40.15,10.41
45049,31.69,15.9
45050,22.94,26.85
45051,17.7,136.27
45052,14.72,297.35
45053,358.49,27.73
45054,328.7,15.42
45055,37.51,34.04
45056,32.69,132.61
45057,11.12,22.75
45058,12.93,25.14
45059,111.59,20.28
45060,9.52,20.06
45061,73.15,47.04
45062,50.95,27.42
45063,48.28,9.01
45064,25.07,229.24
45065,77.23,2.65
45066,68.37,172.37
45067,55.0,54.82
45068,22.73,9.06
45069,44.26,54.11
45070,37.96,47.58
45071,195.59,11.38
45072,90.01,8.24
45073,10.54,29.03
45074,31.06,13.23
45075,151.77,0.9
45076,27.48,29.33
45077,27.42,28.19
45078,83.0,20.28
45079,69.1,6.67
45080,9.15,0.33
45081,56.75,532.67
45082,81.19,16.39
45083,18.39,44.05
45084,151.4,17.0
45085,22.26,113.52
45086,40.55,14.57
45087,262.01,39.04
45088,29.18,133.45
45089,79.59,21.47
45090,12.22,30.77
45091,73.67,6.12
45092,65.79,4.0
45093,10.5,14.67
45094,65.61,6.29
45095,19.18,42.91
45096,216.03,5.82
45097,46.17,28.01
45098,179.44,14.18
45099,83.01,68.21
45100,17.66,11.66
45101,92.96,51.73
45102,30.51,164.18
45103,60.42,6.6
45104,11.97,43.61
45105,20.62,18.87
45106,168.57,58.02
45107,82.08,60.36
45108,39.53,13.18
45109,129.79,27.74
45110,60.12,32.02
45111,22.75,2.46
45112,104.95,20.98
45113,355.98,5.65
45114,110.81,5.51
45115,69.67,53.41
45116,34.22,25.69
45117,121.56,7.21
45118,41.71,76.22
45119,29.42,175.73
45120,16.89,8.11
45121,147.9,88.05
45122,40.09,205.16
45123,41.49,114.32
45124,154.1,17.03
45125,336.46,7.8
45126,29.57,10.48
45127,22.28,48.52
45128,28.17,120.98
45129,24.92,4.41
45130,51.3,6.34
45131,44.34,7.78
45132,45.42,67.37
45133,158.62,24.64
45134,19.95,111.43
45135,106.13,47.5
45136,141.34,55.48
45137,122.33,17.73
45138,0.98,1214.29
45139,46.51,3.12
45140,38.6,38.45
45141,104.38,9.36
45142,87.87,126.65
45143,15.43,105.83
45144,53.77,17.78
45145,31.05,146.09
45146,48.24,2.01
45147,32.83,23.39
45148,136.71,1.9
45149,78.92,7.2
45150,56.86,7.51
45151,133.03,5.45
45152,104.54,5.84
45153,100.05,17.22
45154,44.85,43.9
45155,19.44,17.8
45156,264.29,15.46
45157,129.46,27.45
45158,72.61,46.7
45159,15.31,6.34
45160,22.77,59.11
45161,71.41,384.62
45162,233.95,2.74
45163,59.93,184.72
45164,18.85,10.13
45165,187.12,446.11
45166,223.07,8.82
45167,143.94,11.8
45168,232.14,368.09
45169,23.45,8.02
45170,70.61,3.0
45171,50.7,33.39
45172,33.53,20.76
45173,17.34,783.33
45174,26.04,13.29
45175,100.85,7.3
45176,15.48,363.44
45177,217.82,11.11
45179,67.9,8.06
45180,26.18,169.21
45181,144.83,20.06
45182,140.09,7.74
45183,18.9,194.92
45184,6.53,35.68
45185,268.51,35.13
45186,83.16,43.0
45187,106.69,45.61
45188,27.03,149.24
45189,41.68,23.92
45190,21.28,24.11
45191,43.36,14.14
45192,147.26,21.25
45193,57.44,12.08
45194,65.37,1.12
45195,155.29,16.15
45196,31.76,58.5
45197,76.95,33.7
45198,181.58,14.15
45199,53.06,99.04
45200,677.46,8.56
45201,20.48,282.18
45202,84.97,62.4
45203,17.51,248.09
45204,31.06,25.4
45205,15.25,709.05
45901,53.8,20.33
46001,100.31,10.24
46002,13.83,128.13
46003,6.06,187.95
46004,16.24,145.87
46005,3.9,7602.31
46006,35.41,168.74
46007,7.33,2270.94
46008,14.35,234.7
46009,4.62,889.61
46010,21.34,62.04
46011,26.79,394.59
46012,27.33,46.94
46013,8.35,2982.51
46014,4.42,947.74
46015,9.0,1140.67
46016,3.33,421.02
46017,110.49,406.05
46018,43.47,14.03
46019,23.67,515.12
46020,5.17,994.97
46021,16.05,2013.27
46022,10.04,2132.97
46023,6.22,75.08
46024,11.71,50.38
46025,1.98,1667.17
46026,20.58,76.0
46027,6.38,189.03
46028,13.15,37.95
46029,41.3,661.14
46030,14.45,74.67
46031,24.07,579.23
46032,2.69,2763.2
46033,7.44,35.48
46034,2.12,1192.45
46035,10.76,834.94
46036,138.33,4.76
46037,2.15,688.84
46038,142.58,2.21
46039,21.45,122.47
46040,17.58,64.11
46041,76.04,4.92
46042,26.74,171.73
46043,7.83,20.43
46044,446.58,11.68
46045,28.52,56.24
46046,16.1,84.1
46047,17.26,37.89
46048,2.85,1625.26
46049,9.54,32.6
46050,69.82,2.64
46051,25.4,447.6
46052,4.27,152.93
46053,3.2,199.69
46054,0.78,19782.05
46055,2.75,647.27
46056,11.37,18.21
46057,11.29,51.99
46058,4.35,521.38
46059,20.2,76.34
46060,20.15,593.9
46061,0.62,746.77
46062,33.44,171.71
46063,12.52,179.95
46064,4.17,156.59
46065,3.62,559.12
46066,0.39,3966.67
46067,2.25,1037.33
46068,4.04,109.16
46069,2.12,86.32
46070,75.1,338.52
46071,136.5,3.86
46072,96.98,42.29
46073,40.39,33.08
46074,1.06,3566.04
46075,3.19,51.1
46076,40.31,18.06
46077,112.4,83.97
46078,3.44,11253.49
46079,64.92,5.67
46080,89.5,13.45
46081,21.86,606.45
46082,3.95,1724.56
46083,59.25,345.89
46084,7.41,245.88
46085,45.62,347.46
46086,4.6,22.17
46087,15.95,8.28
46088,22.65,7.24
46089,41.48,69.46
46090,19.02,121.77
46091,5.43,25.6
46092,106.26,2.81
46093,35.46,80.26
46094,13.16,2166.34
46095,34.6,20.26
46096,1.52,226.97
46097,103.18,10.87
46098,20.27,152.34
46099,233.01,3.25
46100,6.33,51.5
46101,8.43,124.56
46102,19.72,1269.52
46103,3.18,515.72
46104,43.55,49.28
46105,53.82,421.92
46106,190.38,8.31
46107,43.49,56.04
46108,49.7,9.86
46109,71.44,124.17
46110,5.13,5888.5
46111,178.73,88.23
46112,61.78,11.33
46113,3.15,1040.32
46114,68.7,9.75
46115,121.51,2.57
46116,8.77,2086.89
46117,0.03,23266.67
46118,241.75,19.77
46119,7.67,118.9
46120,20.92,71.27
46121,6.42,17.76
46122,1.64,2172.56
46123,9.45,271.22
46124,74.69,12.84
46125,4.57,221.23
46126,6.48,1157.72
46127,9.9,383.13
46128,84.34,24.01
46129,49.45,14.03
46130,7.99,129.54
46131,60.83,1248.89
46132,15.16,183.71
46133,69.73,7.76
46134,11.28,310.37
46135,8.4,1550.83
46136,37.45,99.17
46137,0.83,338.55
46138,3.26,140.8
46139,35.34,168.02
46140,1.1,497.27
46141,18.99,27.59
46142,94.78,8.39
46143,20.22,285.41
46144,103.09,7.49
46145,76.56,384.78
46146,16.85,133.89
46147,227.92,103.76
46148,72.42,27.99
46149,12.17,43.63
46150,40.12,57.7
46151,1.53,596.08
46152,0.04,3100.0
46153,6.47,86.09
46154,9.27,113.92
46155,13.63,85.77
46156,55.57,47.71
46157,7.13,517.11
46158,37.66,35.53
46159,19.65,1592.21
46160,6.05,405.29
46161,35.72,53.02
46162,7.48,218.18
46163,2.53,1017.39
46164,6.16,2618.83
46165,5.59,1761.18
46166,4.71,2319.75
46167,105.51,3.23
46168,2.56,1070.31
46169,2.03,21832.51
46170,150.23,28.8
46171,15.83,1381.87
46172,45.58,189.89
46173,7.4,220.27
46174,48.11,23.88
46175,8.16,72.06
46176,31.39,97.77
46177,12.45,531.57
46178,38.71,188.61
46179,47.04,63.86
46180,1.47,580.27
46181,59.93,419.14
46182,37.4,54.22
46183,32.22,260.83
46184,125.43,286.58
46185,11.07,38.66
46186,3.96,6666.92
46187,13.92,119.25
46188,0.98,1044.9
46189,7.76,72.42
46190,35.85,1990.54
46191,58.85,48.46
46192,1.87,541.18
46193,7.2,1623.89
46194,85.79,250.46
46195,3.94,695.94
46196,11.89,13.54
46197,9.18,271.79
46198,3.07,346.91
46199,3.62,2266.57
46200,18.87,131.58
46201,63.61,0.94
46202,33.1,763.6
46203,10.09,440.04
46204,26.8,326.01
46205,18.1,1103.59
46206,73.16,9.14
46207,4.2,2226.43
46208,2.03,672.41
46209,16.26,145.02
46210,4.33,103.7
46211,6.07,420.26
46212,18.32,122.82
46213,814.46,24.84
46214,57.49,396.57
46215,5.59,318.43
46216,2.34,3181.62
46217,6.26,183.07
46218,7.66,165.93
46219,3.2,56.25
46220,133.92,500.62
46221,8.61,48.08
46222,1.86,279.03
46223,1.83,5652.46
46224,6.64,26.66
46225,14.01,26.91
46226,3.83,6.79
46227,2.03,557.64
46228,57.29,58.06
46229,110.59,10.7
46230,25.02,767.83
46231,38.49,85.37
46232,102.46,10.82
46233,39.22,125.22
46234,38.75,9.99
46235,92.52,298.5
46236,20.09,53.36
46237,0.78,11801.28
46238,49.23,348.61
46239,110.8,5.58
46240,6.32,43.67
46241,63.21,7.44
46242,4.72,85.38
46243,1.14,118.42
46244,69.23,1213.71
46245,11.77,57.09
46246,127.52,10.07
46247,121.92,9.55
46248,80.51,85.83
46249,236.91,48.45
46250,139.27,5670.6
46251,61.5,50.28
46252,56.61,2.4
46253,1.24,122.58
46254,272.22,4.39
46255,43.3,102.84
46256,71.08,142.05
46257,20.3,344.63
46258,40.7,87.91
46259,71.61,8.17
46260,1.53,2255.56
46261,120.24,17.56
46262,84.68,2.72
46263,49.72,7.32
46902,30.42,13.77
46903,8.74,1087.07
46904,3.5,312.86
47001,16.26,3.2
47002,27.02,0.63
47003,49.83,5.16
47004,102.49,13.46
47005,48.04,13.16
47006,19.93,10.89
47007,53.56,108.08
47008,17.16,1.34
47009,15.91,6.29
47010,11.91,1739.38
47011,42.6,13.24
47012,20.71,4.73
47013,27.13,3.17
47014,12.96,3.63
47015,38.23,5.7
47016,16.54,4.11
47017,41.37,4.71
47018,13.94,2.73
47019,15.85,6.44
47020,32.7,8.93
47021,16.32,4.9
47022,6.2,11.13
47023,24.12,174.92
47024,29.92,9.26
47025,27.44,3.86
47026,21.92,2.87
47027,45.41,82.51
47028,10.3,3.98
47029,28.08,2.24
47030,46.79,22.38
47031,32.8,6.68
47032,17.46,8.76
47033,32.1,7.51
47034,23.52,3.32
47035,56.5,17.08
47036,27.73,8.47
47037,30.2,5.63
47038,25.8,3.99
47039,35.92,4.51
47040,16.87,3.2
47041,15.97,9.46
47042,16.85,3.15
47043,87.01,3.61
47044,29.21,12.98
47045,124.46,6.63
47046,24.87,5.95
47047,32.46,6.04
47048,36.11,5.79
47049,21.33,3.89
47050,60.97,86.91
47051,30.36,12.35
47052,31.77,286.72
47053,13.56,10.47
47054,73.52,8.66
47055,42.59,4.77
47056,17.79,6.13
47057,23.55,14.95
47058,47.87,4.35
47059,19.01,6.21
47060,30.85,7.16
47061,41.52,6.48
47062,36.13,4.59
47063,16.39,6.28
47064,16.96,2.12
47065,64.46,13.16
47066,25.09,79.55
47067,20.95,7.06
47068,13.61,2.5
47069,11.21,9.9
47070,20.51,1.32
47071,18.18,28.16
47073,29.49,4.04
47074,34.7,5.01
47075,60.53,104.05
47076,29.23,774.31
47077,48.37,5.0
47078,27.57,6.46
47079,15.22,3.88
47080,18.82,2.6
47081,12.67,3.39
47082,50.51,20.57
47083,12.29,7.65
47084,150.65,9.76
47085,153.14,132.37
47086,115.17,39.51
47087,19.04,22.74
47088,23.02,5.21
47089,35.04,4.37
47090,46.21,71.65
47091,29.93,2.64
47092,33.97,3.03
47093,59.56,14.3
47094,42.49,3.53
47095,15.3,3.07
47096,15.88,8.88
47097,31.34,11.14
47098,63.82,10.06
47099,19.07,8.18
47100,22.52,5.2
47101,126.1,15.61
47102,35.81,7.71
47103,29.33,10.67
47104,128.79,27.75
47105,24.84,7.45
47106,16.12,3.29
47109,32.2,5.4
47110,44.78,10.76
47111,56.77,19.76
47112,30.72,108.53
47113,51.93,2.98
47114,76.07,66.62
47115,66.21,4.98
47116,55.86,7.77
47117,29.96,10.61
47118,21.27,8.09
47119,23.41,3.93
47121,50.53,12.09
47122,64.42,36.99
47123,35.1,15.3
47124,27.97,16.91
47125,20.47,2.2
47126,10.84,3.87
47127,28.08,5.7
47128,14.59,3.91
47129,55.17,18.69
47130,32.21,3.26
47131,27.65,6.11
47132,21.2,2.31
47133,28.87,134.22
47134,22.7,7.05
47135,8.84,10.07
47137,11.49,2.52
47138,25.59,8.4
47139,90.5,13.3
47140,15.83,7.14
47141,26.32,4.18
47142,35.5,3.44
47143,24.89,4.42
47144,58.21,1.37
47145,55.51,11.85
47146,7.45,46.98
47147,24.91,4.34
47148,44.35,10.39
47149,10.68,4.49
47150,41.76,7.26
47151,10.65,2.25
47152,25.0,2.84
47153,54.01,2.04
47154,24.17,7.49
47155,14.13,325.83
47156,37.9,4.22
47157,19.67,30.6
47158,65.9,16.18
47159,24.19,45.93
47160,61.29,6.97
47161,42.36,125.47
47162,37.78,1.8
47163,47.31,6.02
47164,61.52,6.6
47165,141.68,61.84
47166,27.34,9.88
47167,59.88,4.01
47168,7.28,4.95
47169,23.6,2.8
47170,30.22,1.49
47171,66.09,5.9
47172,50.76,3.31
47173,26.3,43.69
47174,37.8,8.17
47175,60.52,142.89
47176,35.99,6.0
47177,18.7,5.78
47178,44.07,4.33
47179,46.57,9.36
47180,14.66,3.55
47181,42.07,4.59
47182,36.29,44.28
47183,30.84,4.47
47184,43.31,15.65
47185,21.3,4.13
47186,197.37,1508.71
47187,31.37,2.71
47188,17.5,5.49
47189,23.03,7.29
47190,19.95,5.76
47191,22.64,5.21
47192,16.21,6.05
47193,17.98,120.13
47194,11.31,30.77
47195,51.03,9.64
47196,16.97,1.53
47197,67.13,15.55
47198,17.43,4.13
47199,24.08,3.36
47200,15.93,4.71
47203,20.7,2.95
47204,10.39,25.79
47205,60.49,7.64
47206,26.2,3.28
47207,37.45,7.53
47208,12.28,5.13
47209,18.35,1.91
47210,42.74,11.07
47211,14.16,3.25
47212,100.67,3.68
47213,21.96,4.96
47214,70.02,21.79
47215,18.26,2.68
47216,12.23,10.06
47217,45.66,61.94
47218,37.28,32.91
47219,11.4,5.09
47220,34.93,5.1
47221,19.17,5.48
47222,15.16,5.87
47223,36.22,4.22
47224,13.45,7.58
47225,14.16,5.16
47226,45.11,3.59
47227,21.82,2.34
47228,58.19,8.9
47229,36.06,6.46
47230,38.16,8.05
47231,20.16,309.97
47232,24.58,4.8
48001,36.05,211.32
48002,16.2,582.47
48003,58.84,332.7
48004,13.07,31.68
48005,2.72,58.82
48006,3.54,112.71
48007,24.31,19.91
48008,36.79,19.73
48009,22.7,43.57
48010,14.62,39.33
48011,16.25,747.08
48012,16.59,167.27
48013,24.99,4037.9
48014,7.74,200.78
48015,7.01,5782.45
48016,8.73,832.88
48017,33.81,496.42
48018,19.2,64.17
48019,29.77,152.4
48020,41.34,8379.41
48021,20.22,81.55
48022,137.82,20.02
48023,12.35,60.08
48024,67.22,18.57
48025,47.68,22.82
48026,62.41,23.59
48027,10.73,2789.84
48028,14.24,57.58
48029,3.27,3566.97
48030,17.84,44.28
48031,1.8,191.11
48032,37.01,199.49
48033,10.52,25.0
48034,6.47,2440.65
48035,5.62,97.51
48036,31.47,934.35
48037,44.41,18.96
48038,15.3,90.39
48039,7.15,46.01
48040,17.29,96.82
48041,13.54,63.07
48042,41.3,41.72
48043,10.23,588.66
48044,11.87,6498.65
48045,41.48,161.5
48046,8.53,2003.87
48047,6.09,32.84
48048,15.49,43.25
48049,22.98,32.81
48050,4.37,54.92
48051,1.14,228.95
48052,21.54,96.61
48053,8.11,152.53
48054,8.39,3836.47
48055,15.42,226.26
48056,18.91,68.59
48057,1.79,4062.01
48058,23.11,50.71
48059,17.59,29.62
48060,45.32,111.92
48061,15.96,62.16
48062,22.43,16.9
48063,6.93,60.89
48064,12.49,60.29
48065,5.26,782.13
48066,14.47,28.2
48067,49.87,29.58
48068,4.08,456.37
48069,44.46,398.13
48070,25.56,25.27
48071,21.01,354.02
48072,12.39,109.69
48073,4.3,1936.28
48074,33.4,125.72
48075,102.27,25.99
48076,1.91,181.68
48077,5.91,746.87
48078,3.14,14421.97
48079,16.52,29.6
48080,12.86,926.21
48081,16.29,150.64
48082,8.87,5195.6
48083,7.96,1052.64
48084,3.58,7637.43
48085,8.43,1693.48
48086,42.56,61.98
48087,25.99,19.32
48088,2.81,57.65
48089,7.81,644.56
48090,22.37,342.02
48091,23.37,58.45
48092,16.37,65.73
48093,9.12,139.36
48094,17.09,252.43
48095,11.65,260.77
48096,31.08,270.79
48097,10.18,161.79
48901,10.15,667.98
48902,18.17,1347.77
48903,15.02,157.32
48904,6.85,664.96
48905,18.17,180.35
48906,7.63,119.27
48907,11.86,37.02
48908,5.63,57.37
48909,11.76,22.7
48910,18.86,195.97
48911,7.13,67.74
