Codigo Municipio,Nº viviendas
09432,230.0
47206,127.0
39100,553.0
09433,101.0
47207,199.0
06150,786.0
16244,557.0
24210,562.0
49244,40.0
47208,81.0
06151,754.0
37352,181.0
09434,803.0
34210,145.0
14068,446.0
13089,2016.0
44252,120.0
12130,660.0
34211,170.0
09437,296.0
03139,24086.0
34213,91.0
47209,44.0
47210,214.0
49245,172.0
09438,341.0
34214,177.0
49246,192.0
47211,51.0
16245,506.0
47212,326.0
06152,820.0
37353,109.0
50286,70.0
26166,112.0
21074,1662.0
16246,619.0
47213,86.0
28172,5680.0
09439,788.0
09440,146.0
49247,406.0
34215,160.0
34216,92.0
09441,68.0
50287,311.0
02078,831.0
16247,92.0
09442,439.0
26167,116.0
34217,751.0
49248,183.0
47214,1128.0
46255,2616.0
49249,116.0
49250,973.0
16248,700.0
49251,175.0
45188,1809.0
34218,441.0
11040,356.0
02079,2115.0
12131,190.0
24211,306.0
24901,1078.0
13090,1026.0
41097,2177.0
28173,647.0
28174,1232.0
28175,737.0
24212,1056.0
11041,6280.0
34220,112.0
24213,179.0
37354,3424.0
13091,516.0
49252,361.0
50903,1167.0
09443,180.0
31255,61.0
16249,2065.0
09444,135.0
09445,92.0
34221,205.0
26168,4612.0
09446,21.0
24214,726.0
18908,636.0
34222,100.0
10209,376.0
10210,637.0
09447,43.0
45189,699.0
45190,363.0
24215,202.0
24216,700.0
49255,364.0
24217,180.0
34223,174.0
45191,412.0
34224,48.0
47215,75.0
34225,2999.0
47216,80.0
49256,221.0
09448,219.0
22249,223.0
22250,1901.0
47217,1508.0
45192,2185.0
19317,293.0
29095,2157.0
09449,91.0
19318,26.0
05905,512.0
49257,190.0
45193,555.0
26169,120.0
49258,157.0
09450,32.0
46257,3666.0
14069,5229.0
47218,1013.0
50288,2178.0
05258,168.0
42206,58.0
16250,222.0
09451,238.0
50290,420.0
50289,131.0
28176,8385.0
29902,1336.0
47219,36.0
13092,1783.0
16251,1490.0
23096,1695.0
06153,13149.0
10211,488.0
19319,2275.0
10212,1967.0
21075,283.0
24218,470.0
49259,178.0
18187,441.0
47220,193.0
21076,1592.0
13093,3305.0
47221,76.0
33075,219.0
28178,714.0
13094,293.0
41100,902.0
47222,42.0
22251,249.0
29098,853.0
09454,63.0
12133,200.0
05259,86.0
41098,2879.0
23097,4537.0
05260,298.0
49260,685.0
37355,280.0
14070,1467.0
06154,1745.0
28177,5894.0
34227,44.0
44256,93.0
14071,777.0
30042,2298.0
41099,3008.0
29096,1914.0
29097,2554.0
18188,1038.0
34228,114.0
24219,456.0
24902,329.0
02080,422.0
34229,74.0
24221,759.0
24222,10586.0
09455,47.0
09456,124.0
37356,78.0
26170,453.0
16253,863.0
37357,356.0
05261,90.0
16254,203.0
49263,57.0
37358,139.0
16255,189.0
37359,269.0
50291,269.0
16263,915.0
37360,239.0
10214,311.0
06156,699.0
37361,89.0
26171,199.0
42207,90.0
46258,2645.0
49264,513.0
42208,39.0
44257,160.0
16258,520.0
16259,114.0
28179,1209.0
10213,854.0
13095,65.0
06155,1312.0
42209,322.0
44258,104.0
16910,181.0
49261,1071.0
14072,1060.0
09903,5725.0
49262,442.0
47223,163.0
49265,129.0
49266,75.0
23098,823.0
49267,99.0
26172,49.0
16264,546.0
16265,51.0
45194,96.0
24223,2439.0
28180,3740.0
05262,488.0
16266,282.0
19321,99.0
37362,3070.0
24224,638.0
42211,103.0
37363,125.0
16269,667.0
23099,3086.0
46259,776.0
09458,300.0
37364,1084.0
44260,288.0
37365,121.0
34230,29.0
47224,108.0
37366,54.0
44261,553.0
34231,238.0
34232,677.0
21077,1065.0
50292,182.0
49268,375.0
02081,12004.0
23101,344.0
26173,40.0
50293,617.0
44262,204.0
50294,87.0
13096,5153.0
45195,1738.0
16270,200.0
16271,578.0
06157,662.0
13097,1505.0
26174,169.0
16272,622.0
24225,1079.0
09460,222.0
34233,204.0
42212,117.0
37367,208.0
10215,382.0
37368,18.0
42213,41.0
19322,90.0
45196,989.0
19323,56.0
37369,164.0
37370,189.0
49269,219.0
24226,214.0
45197,1401.0
47225,50.0
34234,108.0
37371,239.0
44263,392.0
09463,337.0
45198,2002.0
05263,304.0
23903,2329.0
02082,245.0
09464,83.0
31257,525.0
34236,172.0
24227,1209.0
34237,390.0
31258,4010.0
02083,224.0
47226,175.0
26175,109.0
47227,75.0
49270,151.0
02084,367.0
37372,103.0
40228,361.0
47228,298.0
40229,149.0
26176,89.0
09466,191.0
41101,2994.0
16273,319.0
09467,122.0
49272,77.0
49271,148.0
47229,252.0
33076,11069.0
14073,2242.0
28181,11751.0
37373,889.0
28182,431.0
34238,296.0
09471,105.0
33077,740.0
24228,621.0
24229,617.0
09472,55.0
09473,240.0
40230,104.0
44264,419.0
19324,252.0
03140,18323.0
34240,51.0
34241,36.0
34242,62.0
34243,353.0
16274,307.0
12137,95.0
37374,783.0
09476,149.0
37375,439.0
26177,315.0
34245,384.0
34246,94.0
08304,455.0
17233,1315.0
17232,171.0
47194,278.0
09424,54.0
25253,238.0
50282,91.0
37350,417.0
09425,516.0
43176,738.0
15092,3956.0
44265,189.0
25255,406.0
46260,1763.0
12138,19819.0
16275,50.0
43177,320.0
26178,135.0
26179,85.0
42215,910.0
43178,1574.0
49273,149.0
05264,71.0
29099,1370.0
19325,112.0
44266,154.0
45199,4255.0
41102,7394.0
13098,1888.0
14074,1943.0
50295,157.0
12139,828.0
05265,69.0
37376,1689.0
01059,111247.0
27066,10949.0
44267,222.0
12140,1873.0
08308,124.0
02085,384.0
09478,66.0
42216,73.0
18189,483.0
39102,2363.0
42217,85.0
47230,210.0
03081,1940.0
46145,14430.0
46143,6197.0
46146,1163.0
27021,1500.0
43052,714.0
32032,7589.0
46110,14294.0
27025,1478.0
32036,1874.0
32037,802.0
35034,12225.0
42218,174.0
40231,194.0
46261,1758.0
45200,3066.0
19326,2374.0
19327,513.0
22252,66.0
30043,15516.0
37377,243.0
01060,220.0
19329,146.0
19330,177.0
45201,3195.0
42219,105.0
16276,79.0
45202,2809.0
33078,131.0
31261,308.0
46262,369.0
22253,82.0
02086,2195.0
45203,2095.0
45204,521.0
45205,5089.0
29100,2139.0
19331,2087.0
19332,184.0
31262,155.0
09480,124.0
18192,1217.0
06158,8155.0
16277,264.0
16278,183.0
18913,538.0
11042,823.0
06159,1725.0
50296,327.0
22254,875.0
06160,2914.0
21078,2069.0
48095,1394.0
20078,759.0
01061,111.0
48096,3688.0
37378,72.0
37379,113.0
01062,377.0
49275,39062.0
48905,1442.0
19333,306.0
05266,194.0
05267,216.0
50297,326932.0
37380,111.0
48097,684.0
47231,2587.0
20079,11480.0
46263,370.0
26180,402.0
10216,1243.0
10217,755.0
37381,153.0
16279,415.0
10218,1190.0
06162,1982.0
47232,96.0
06161,559.0
28183,1622.0
26181,16.0
09482,57.0
16280,326.0
19334,182.0
40233,634.0
40234,385.0
15093,2498.0
09483,285.0
48024,762.0
48025,591.0
20025,752.0
20026,280.0
20027,1576.0
48913,629.0
01018,871.0
31073,218.0
48915,233.0
31907,5281.0
20028,1243.0
44268,34.0
10219,1531.0
37382,175.0
19335,95.0
12141,225.0
26183,298.0
24230,410.0
18193,8852.0
31263,131.0
12142,408.0
50298,3617.0
21079,720.0
31264,103.0
14075,465.0
01063,1150.0
18194,1663.0
20081,4446.0
20080,4565.0
09485,51.0
31265,96.0
04103,1917.0
