Codigo Municipio,Superficie (Ha) Agricolas,Nº Explotaciones Agrícolas
17208,2588.879999999999,82.0
25043,5176.9299999999985,60.0
25901,500.10999999999996,27.0
03136,1051.3899999999996,263.0
03137,457.1400000000001,198.0
17209,138.04,13.0
46251,1625.8900000000006,427.0
47186,13443.429999999997,199.0
46252,4702.11,61.0
09408,1203.7000000000005,18.0
12123,39.54,9.0
08292,7.8,6.0
25238,1766.04,72.0
08293,765.27,27.0
43158,293.38000000000005,31.0
07063,2252.030000000001,41.0
18902,895.53,282.0
38049,194.56999999999996,57.0
29093,1964.7699999999995,159.0
22243,1444.6399999999999,43.0
34196,2268.3400000000006,38.0
22901,22695.23,88.0
22244,2424.4600000000005,55.0
09908,16127.440000000004,172.0
09409,3861.3999999999996,27.0
06147,706.23,42.0
09410,11264.360000000008,350.0
09411,4985.710000000001,56.0
06148,1204.35,54.0
09902,7845.6200000000035,101.0
09905,12423.070000000002,55.0
40218,530.7900000000001,18.0
09412,7533.780000000001,137.0
48080,454.09,92.0
09413,4878.11,86.0
09414,257.78,10.0
09415,6052.380000000003,113.0
39101,1599.12,49.0
31260,8700.240000000003,375.0
09416,58.0,
06146,8678.839999999998,183.0
09904,7095.389999999998,116.0
34902,5449.270000000001,92.0
18907,4531.150000000001,307.0
24191,2384.37,30.0
44249,1872.2800000000002,2.0
38050,443.69,124.0
09417,1596.1599999999999,14.0
37343,515.65,14.0
40219,2231.6,111.0
40220,540.58,19.0
40221,1601.7100000000003,20.0
46253,60.72,41.0
09418,2072.6999999999994,29.0
49230,2459.6799999999994,50.0
35032,516.19,130.0
25240,3237.810000000002,149.0
17170,2094.4599999999996,46.0
43159,492.52000000000004,26.0
08294,153.94,9.0
12127,2363.64,17.0
08295,183.10000000000002,3.0
43160,830.0499999999995,165.0
08296,60.39,5.0
43161,2956.429999999998,556.0
25906,6127.54,50.0
25239,3109.34,82.0
09419,2699.89,45.0
50275,926.9699999999999,19.0
09407,1353.3200000000002,4.0
45180,2957.509999999999,144.0
18183,1553.7100000000003,92.0
47184,3488.6899999999996,91.0
50276,2996.7399999999993,32.0
37340,2227.5,44.0
16234,1969.38,13.0
40214,1870.87,67.0
14064,8130.44,160.0
35031,427.73000000000013,197.0
42198,1376.82,14.0
40215,2890.330000000001,72.0
31249,4169.77,148.0
50277,124.39000000000001,20.0
38048,1161.1699999999987,229.0
28166,422.80999999999995,19.0
06142,1562.67,51.0
47185,1952.1399999999999,35.0
16236,4507.790000000001,155.0
06143,6622.689999999998,192.0
06144,1944.5800000000006,81.0
06145,5511.339999999999,119.0
37341,371.19000000000005,23.0
10204,1841.2900000000004,189.0
24189,1432.58,19.0
19311,0.15,2.0
21072,6516.599999999999,114.0
10205,11763.669999999996,536.0
40216,3843.510000000001,82.0
24190,3584.779999999999,76.0
16237,2278.7599999999998,52.0
37342,1751.4500000000003,43.0
43162,1117.1500000000003,196.0
25909,615.9000000000001,26.0
16238,8112.900000000002,197.0
08297,2337.4899999999993,69.0
24193,3762.59,29.0
37344,4008.489999999999,36.0
15089,1588.949999999997,542.0
24196,371.3400000000001,100.0
24197,487.3600000000001,66.0
39096,12477.83,181.0
39097,3971.7099999999996,138.0
47187,2802.709999999999,29.0
35033,562.8100000000001,190.0
05253,1489.11,36.0
49231,1487.51,71.0
37345,2666.5399999999995,30.0
24198,2736.6499999999996,106.0
47188,1642.4400000000003,25.0
49232,711.4200000000002,23.0
16239,958.4700000000001,33.0
24194,2843.01,22.0
33074,3780.070000000001,325.0
49233,1236.3,29.0
40222,2270.4399999999996,94.0
24199,5253.199999999999,54.0
40223,1235.95,31.0
24201,7107.820000000001,223.0
18911,824.9799999999999,155.0
37346,3631.600000000001,39.0
44250,332.28999999999996,6.0
32083,2477.7799999999993,143.0
11039,25711.440000000006,489.0
45181,11266.909999999998,102.0
42200,5888.12,53.0
47189,1939.8,43.0
05254,1567.5399999999997,38.0
04097,1235.35,32.0
18184,2124.7499999999995,253.0
04098,37859.06999999999,493.0
29094,6061.76,1524.0
04099,15893.659999999994,865.0
47190,2050.879999999999,41.0
22245,1297.8600000000001,67.0
50278,2989.1500000000005,38.0
50279,340.63999999999993,31.0
28167,364.65999999999997,12.0
42201,987.9399999999998,15.0
42202,1344.86,17.0
34199,10477.999999999996,58.0
37347,2274.5799999999995,67.0
16240,2812.48,42.0
47191,1837.5700000000002,36.0
28168,2082.7099999999996,53.0
22909,983.0799999999997,93.0
43163,687.8200000000002,107.0
49234,3623.6100000000006,91.0
34023,862.6599999999999,20.0
46254,15449.14,878.0
17210,1780.1399999999999,129.0
45182,8154.480000000001,140.0
18185,3661.84,131.0
45183,1759.8899999999994,73.0
45184,516.87,4.0
26163,469.01,37.0
47192,1105.6899999999998,39.0
37348,1677.41,34.0
40224,166.55,8.0
26164,6567.7300000000005,11.0
28169,382.37000000000006,19.0
04100,887.57,116.0
50280,1595.3399999999992,96.0
22246,1025.2999999999997,38.0
25242,3355.8100000000004,157.0
32084,1161.5199999999995,219.0
03138,198.42999999999995,127.0
17211,664.0300000000002,45.0
32085,874.2799999999997,348.0
34201,4097.389999999999,54.0
43164,723.1199999999999,81.0
49235,4428.519999999998,100.0
22247,6892.6799999999985,68.0
31251,4344.15,296.0
47193,236.51000000000002,10.0
42204,3870.329999999999,49.0
19314,868.7899999999998,11.0
32086,5761.46,484.0
10206,310.33,49.0
02076,10134.230000000003,106.0
04101,84.08000000000001,49.0
08298,1822.2299999999998,157.0
04102,1806.4499999999987,1086.0
27064,1670.9999999999989,248.0
22248,1386.1399999999999,17.0
14065,1722.3000000000002,98.0
38051,76.14999999999999,39.0
09422,793.5599999999998,22.0
34093,1873.96,30.0
09421,1333.48,61.0
31252,1954.9299999999998,23.0
49236,1163.55,23.0
49237,688.6999999999999,23.0
37349,1939.4900000000002,37.0
17212,2204.58,15.0
17213,1015.9199999999996,60.0
25243,19298.53,103.0
50281,149.23000000000002,23.0
36057,264.62999999999994,112.0
26165,1742.0,16.0
36059,6443.650000000006,1250.0
12135,3452.17,1886.0
43170,2773.1099999999997,219.0
17230,613.6499999999997,38.0
25252,1770.7099999999994,115.0
43171,1051.31,184.0
43165,1500.8199999999993,212.0
17214,198.99,21.0
17215,336.9599999999998,31.0
36058,106.05000000000003,75.0
08299,63.629999999999995,8.0
17217,772.5499999999998,24.0
17216,998.08,48.0
08301,303.05,70.0
08300,267.38,13.0
17218,3786.61,149.0
17220,3840.0600000000004,21.0
12128,3087.089999999997,497.0
17221,533.71,23.0
38052,408.9100000000002,123.0
07065,2345.9899999999993,150.0
08305,1289.7800000000004,136.0
36060,204.0,92.0
25244,1512.8899999999999,85.0
17223,380.67999999999995,28.0
27065,13707.660000000036,2360.0
08306,73.68,7.0
43175,4213.63,403.0
25245,3896.2200000000003,23.0
17224,2545.0699999999997,66.0
43166,758.03,160.0
17225,1348.8899999999996,35.0
17226,638.4099999999997,26.0
17227,305.93999999999994,25.0
32087,1235.0799999999979,229.0
32088,563.0499999999998,176.0
46256,2591.52,810.0
25247,67.26,6.0
17228,628.9100000000001,26.0
12132,2456.7199999999984,356.0
43167,420.40999999999985,71.0
36061,683.1899999999994,387.0
25248,1448.279999999999,116.0
25250,4247.050000000003,151.0
43168,714.4000000000002,41.0
08303,2193.7299999999996,24.0
25251,551.44,110.0
25249,3316.8400000000006,88.0
25254,1487.629999999999,164.0
08302,352.34999999999997,24.0
08902,1503.93,29.0
08307,899.5000000000003,88.0
43169,420.03999999999985,86.0
32089,1633.8399999999995,256.0
12134,919.7799999999999,70.0
32090,907.7200000000004,191.0
32091,2592.5699999999983,589.0
32092,1940.0399999999995,142.0
15091,1081.5599999999995,254.0
15090,2950.3099999999977,377.0
08214,179.36999999999995,25.0
08219,122.86,64.0
17222,403.70000000000016,9.0
12136,232.12,133.0
43172,215.64999999999998,31.0
23094,16003.01,765.0
43173,276.13000000000005,58.0
43174,266.70000000000005,37.0
09423,495.37000000000006,15.0
45186,8257.889999999996,513.0
38053,745.2800000000001,305.0
02077,770.25,10.0
10207,3345.31,184.0
28171,3100.6400000000003,292.0
10208,2984.25,29.0
14066,1972.7299999999993,157.0
47196,1325.21,36.0
34202,1500.0900000000001,12.0
47195,2954.290000000001,73.0
21073,3621.419999999999,227.0
24202,23227.900000000012,178.0
20075,498.3399999999999,98.0
47197,6890.340000000005,204.0
24203,2767.1699999999996,27.0
49238,782.52,60.0
01057,710.79,100.0
49239,2100.6500000000005,87.0
47198,1791.7800000000004,22.0
39098,3179.3100000000004,236.0
23095,15878.889999999996,1863.0
40225,10878.649999999996,108.0
45185,21584.239999999998,901.0
47199,2648.7999999999997,29.0
34204,1571.6399999999999,27.0
42205,5996.84,17.0
47200,850.82,14.0
34205,2073.09,28.0
28170,1819.8699999999988,100.0
16242,2534.1199999999985,114.0
34206,6676.030000000003,89.0
24205,2549.1900000000005,125.0
24206,540.9200000000001,164.0
24207,1737.5200000000002,71.0
49240,1177.3400000000001,66.0
09427,21768.820000000007,273.0
50283,1562.94,33.0
34208,1966.62,15.0
39099,1089.7599999999998,123.0
49241,4142.72,101.0
16243,6926.049999999998,141.0
09428,1677.3099999999997,64.0
09429,975.03,27.0
09430,1551.49,11.0
49242,6549.370000000001,114.0
50284,554.87,30.0
49243,412.0900000000001,24.0
05256,2033.5900000000004,49.0
37351,2964.23,98.0
47203,1814.68,14.0
31254,3859.810000000001,158.0
09431,3305.4,21.0
14067,3292.299999999997,226.0
47204,733.3000000000003,40.0
50285,6044.43,69.0
05257,701.6999999999998,34.0
06149,8782.12,517.0
45187,9050.31,541.0
24209,1889.92,166.0
44251,6229.88,81.0
12129,4588.7300000000005,61.0
47205,5694.160000000001,73.0
09432,6102.899999999999,75.0
47206,2310.59,33.0
39100,1651.0899999999995,117.0
09433,1522.18,15.0
47207,3628.6599999999994,74.0
06150,5817.860000000001,160.0
16244,7699.670000000002,424.0
24210,1012.5399999999998,30.0
49244,457.8999999999999,22.0
47208,898.5199999999999,20.0
06151,2399.9500000000003,153.0
09434,1822.08,52.0
37352,1401.0400000000002,58.0
34210,2819.380000000001,26.0
14068,701.5100000000001,33.0
13089,25154.459999999995,469.0
44252,1671.020000000001,23.0
12130,2916.7299999999996,81.0
34211,3974.0699999999997,47.0
09437,2965.270000000002,48.0
03139,750.5699999999997,168.0
34213,635.56,15.0
47209,1019.7400000000001,22.0
47210,4396.639999999999,83.0
49245,1111.48,69.0
09438,1296.2900000000004,61.0
34214,2523.52,27.0
50286,260.8399999999999,28.0
26166,615.7199999999999,51.0
49246,2740.3600000000006,45.0
47211,1310.8500000000001,12.0
16245,1328.7600000000002,14.0
47212,8529.779999999995,107.0
06152,7471.99,270.0
37353,3229.2999999999997,49.0
21074,5078.3499999999985,257.0
16246,7388.390000000002,141.0
47213,2503.49,35.0
28172,1258.8399999999995,44.0
09439,1089.83,21.0
09440,2087.6099999999997,38.0
49247,2101.2499999999995,105.0
34215,3228.470000000001,32.0
34216,2317.1100000000006,29.0
09441,1656.62,24.0
50287,1856.44,83.0
02078,4251.290000000001,182.0
16247,3460.5199999999995,51.0
09442,1868.8700000000008,57.0
26167,966.5899999999997,26.0
34217,1355.7900000000002,18.0
49248,3439.4000000000005,68.0
47214,6720.22,160.0
46255,1020.0300000000001,429.0
49249,1326.8500000000001,45.0
49250,12575.480000000001,205.0
16248,3504.17,311.0
49251,3115.9700000000007,80.0
45188,1594.6199999999997,35.0
34218,2895.2199999999984,108.0
11040,3128.7,32.0
02079,8174.610000000003,657.0
12131,285.85999999999996,33.0
24211,1410.1800000000007,84.0
24901,12534.01,142.0
13090,30379.649999999998,452.0
28173,2789.6200000000003,40.0
41097,3446.0799999999995,233.0
28174,1687.3299999999997,48.0
28175,1039.86,22.0
11041,19827.700000000008,421.0
34220,2866.3700000000003,42.0
24213,3029.669999999999,45.0
37354,1018.11,31.0
13091,8951.410000000002,194.0
49252,2903.6999999999994,72.0
50903,7787.860000000001,180.0
31255,756.1899999999999,15.0
16249,17420.439999999995,393.0
09444,2344.1099999999997,36.0
09443,3081.710000000001,45.0
24212,3779.67,163.0
09445,357.34,12.0
34221,5337.410000000003,52.0
26168,1384.0600000000002,119.0
09446,386.25,10.0
24214,4610.59,116.0
18908,1898.9299999999998,134.0
34222,5524.85,50.0
10209,2929.35,76.0
10210,5556.790000000001,190.0
45189,4590.580000000001,59.0
09447,1876.84,12.0
45190,2355.6599999999994,162.0
24215,4006.7300000000005,67.0
24216,1751.6300000000006,148.0
49255,5253.770000000001,114.0
24217,4005.4100000000003,48.0
34223,1457.4399999999994,43.0
45191,2586.8799999999997,171.0
34224,2984.5200000000004,33.0
47215,1690.2600000000002,21.0
34225,2041.7599999999993,45.0
47216,1478.5099999999998,40.0
49256,1187.5199999999993,78.0
09448,4942.279999999998,73.0
22249,620.6200000000001,12.0
22250,5666.43,20.0
47217,4498.920000000003,62.0
18188,852.85,142.0
45192,12466.449999999997,847.0
19317,1370.36,7.0
29095,5631.649999999998,689.0
09449,582.46,9.0
19318,913.85,13.0
05905,1007.75,11.0
49257,1235.2799999999997,49.0
45193,5001.859999999999,223.0
26169,1351.31,7.0
49258,896.4100000000001,21.0
09450,832.54,8.0
46257,1541.6599999999996,952.0
14069,40186.34000000001,1038.0
47218,2509.249999999999,49.0
50288,4955.529999999999,103.0
05258,1153.8899999999999,32.0
42206,2201.8199999999997,11.0
16250,2725.59,37.0
09451,743.9599999999999,11.0
50290,3681.6799999999994,102.0
50289,115.73,24.0
33075,3218.710000000001,113.0
28178,2783.27,20.0
13094,7492.54,130.0
41100,2558.369999999999,153.0
47222,1208.1399999999999,23.0
22251,14197.910000000003,160.0
29098,1770.5600000000004,169.0
09454,775.4300000000001,14.0
12133,124.16,26.0
28176,1029.1599999999999,16.0
47219,1570.2100000000003,18.0
13092,10389.990000000003,615.0
16251,13541.74,515.0
23096,17518.139999999996,659.0
06153,13663.140000000018,644.0
10211,1377.7199999999998,202.0
19319,570.9199999999998,
10212,4690.38,306.0
21075,2368.92,52.0
24218,2092.54,54.0
49259,214.01,26.0
18187,3983.2899999999995,92.0
47220,2932.21,41.0
21076,17110.36,222.0
13093,12875.71,600.0
47221,1380.8200000000002,18.0
05259,1369.8400000000004,
41098,242.5,33.0
23097,15882.900000000001,1190.0
05260,1721.86,34.0
49260,4232.710000000002,90.0
37355,87.02,37.0
14070,9022.210000000005,492.0
06154,30491.039999999997,302.0
28177,2058.76,17.0
34227,1323.6000000000004,25.0
44256,1047.8899999999999,11.0
14071,10605.820000000003,413.0
30042,661.04,302.0
41099,10761.570000000002,184.0
29096,1982.1299999999997,397.0
29097,3487.2999999999984,617.0
34228,3090.11,34.0
24219,3335.4399999999987,78.0
24902,3237.4900000000007,90.0
02080,7961.549999999998,242.0
34229,2397.5699999999997,23.0
24221,5142.720000000001,133.0
24222,2061.2799999999997,101.0
09455,1135.81,15.0
09456,992.3400000000001,16.0
37356,2697.0100000000007,31.0
26170,1072.5799999999997,119.0
16253,5593.080000000001,112.0
37357,3756.999999999999,75.0
05261,297.78,22.0
16254,3464.94,65.0
49263,1761.25,36.0
37358,3611.360000000002,52.0
16263,10358.420000000002,202.0
37360,3154.2599999999998,42.0
10214,2267.7400000000007,70.0
06156,6507.719999999997,365.0
37361,2179.3199999999997,32.0
26171,1318.6299999999994,51.0
16255,4620.580000000001,76.0
37359,4916.18,76.0
50291,3807.43,53.0
42207,597.94,12.0
46258,2575.6199999999994,501.0
49264,10743.930000000004,184.0
42208,1778.8700000000001,10.0
44257,4047.4299999999994,41.0
16258,1399.8000000000002,33.0
16259,2283.2999999999993,32.0
28179,915.4799999999996,23.0
10213,11828.259999999998,252.0
13095,695.66,23.0
06155,7832.969999999997,128.0
42209,10918.539999999999,59.0
44258,1047.78,18.0
16910,1609.81,33.0
49261,1439.21,85.0
14072,2158.87,91.0
09903,13213.260000000006,243.0
49262,6950.83,38.0
47223,3126.900000000001,44.0
49265,1034.1900000000003,39.0
49266,711.15,18.0
23098,1554.2699999999998,225.0
49267,1508.9599999999998,66.0
26172,783.8699999999999,9.0
16264,11970.169999999996,178.0
45194,4033.400000000001,73.0
24223,3655.2000000000016,147.0
28180,10171.95,612.0
16265,502.2800000000001,30.0
05262,4174.469999999999,57.0
16266,4809.730000000003,107.0
23099,6065.530000000001,1032.0
19321,412.11,10.0
24224,1295.3200000000002,80.0
42211,1531.59,32.0
37363,3365.999999999998,41.0
37362,1920.48,38.0
16269,6418.630000000004,130.0
46259,2914.5,198.0
09458,1340.2499999999995,20.0
37364,6419.95,174.0
44260,9292.069999999998,53.0
37365,1824.75,26.0
34230,592.6099999999998,7.0
47224,1368.14,19.0
37366,3830.7999999999997,35.0
44261,4446.37,150.0
34231,6895.649999999999,90.0
34232,3710.2999999999997,35.0
21077,4409.519999999998,350.0
50292,1660.6600000000003,23.0
49268,4960.460000000001,73.0
02081,67562.81999999998,1922.0
23101,5678.32,329.0
26173,864.28,15.0
50293,3232.2799999999997,166.0
44262,5127.74,38.0
50294,1011.1499999999996,28.0
45195,10652.269999999995,256.0
13096,18956.739999999998,1242.0
16270,2316.74,37.0
16271,2132.4199999999996,250.0
13097,5354.589999999999,202.0
06157,5201.089999999999,201.0
26174,2366.15,48.0
16272,9150.380000000005,174.0
24225,3898.3299999999995,176.0
09460,3213.810000000001,67.0
34233,2250.96,29.0
42212,3705.870000000001,49.0
37367,3446.3999999999996,66.0
10215,4402.289999999997,132.0
37368,2055.67,20.0
42213,1336.64,21.0
19322,1031.85,14.0
19323,751.73,10.0
45196,3594.5299999999993,53.0
37369,667.74,13.0
37370,12696.820000000003,126.0
49269,2553.0199999999995,72.0
24226,4157.6900000000005,90.0
45197,5904.62,269.0
47225,1902.3400000000006,35.0
34234,2443.25,28.0
37371,1379.6100000000001,80.0
44263,1292.7199999999998,45.0
09463,1006.7900000000001,11.0
45198,13894.880000000005,432.0
05263,2506.43,49.0
23903,6625.850000000001,856.0
02082,49.49000000000001,14.0
09464,1182.2500000000002,23.0
31257,1487.7900000000004,66.0
34236,2063.4499999999994,43.0
24227,2969.109999999998,160.0
34237,3497.5500000000015,104.0
31258,14.620000000000001,3.0
02083,3079.6999999999994,62.0
47226,3052.1099999999997,33.0
26175,1273.6100000000001,10.0
47227,1445.6899999999998,40.0
49270,1688.8800000000003,41.0
02084,1202.66,223.0
37372,1624.3200000000002,42.0
40228,1810.1699999999996,40.0
47228,5706.799999999999,132.0
40229,717.19,26.0
26176,469.45,15.0
09466,3609.17,52.0
41101,4552.090000000002,122.0
16273,2374.359999999999,118.0
09467,1071.4299999999998,25.0
49272,341.36999999999995,28.0
49271,2143.929999999999,66.0
47229,2706.2400000000007,76.0
33076,13430.69000000002,2056.0
14073,20710.69,666.0
28181,2865.16,40.0
37373,4084.2500000000005,88.0
28182,880.3199999999999,18.0
34238,3586.149999999999,78.0
09471,412.88,9.0
33077,4732.050000000008,425.0
24228,3844.100000000002,144.0
24229,10032.4,133.0
09472,929.9099999999999,22.0
09473,2230.77,31.0
40230,922.78,22.0
44264,6553.509999999999,49.0
19324,1936.5799999999992,30.0
03140,21213.22999999999,923.0
34240,2574.210000000001,20.0
34241,630.54,15.0
34242,801.6199999999999,14.0
34243,3406.27,65.0
16274,566.14,43.0
12137,61.019999999999996,9.0
37374,2917.100000000001,89.0
09476,2245.52,11.0
37375,1583.6,52.0
26177,9107.36,36.0
34245,7200.200000000001,93.0
34246,2298.7900000000004,24.0
17233,2643.709999999999,120.0
08304,811.2199999999999,96.0
17232,981.3,23.0
47194,1006.4700000000001,38.0
09424,611.3499999999999,19.0
25253,1318.7199999999998,66.0
50282,384.8500000000001,48.0
37350,2566.2599999999998,216.0
09425,2435.6699999999996,23.0
43176,3138.2599999999993,152.0
15092,6520.530000000009,1259.0
44265,4954.2300000000005,54.0
25255,1777.3399999999995,160.0
46260,81.33,44.0
12138,5625.8099999999995,1066.0
16275,311.78,7.0
43177,821.7400000000006,109.0
26178,6856.65,4.0
26179,3494.4,6.0
42215,11660.94,42.0
43178,601.9200000000001,145.0
44266,5425.160000000002,61.0
14074,17915.12,206.0
45199,2105.46,84.0
41102,1159.31,96.0
13098,35144.26999999998,551.0
50295,71.38000000000001,9.0
12139,2203.8500000000004,67.0
05265,1606.05,35.0
37376,4745.44,137.0
01059,11928.469999999988,522.0
27066,1762.9099999999994,270.0
44267,3944.2,20.0
12140,1769.2300000000005,364.0
08308,2797.9000000000005,58.0
02085,5032.039999999999,91.0
09478,79.50999999999999,3.0
42216,1560.7400000000002,20.0
18189,98.12,29.0
49273,2598.0599999999995,60.0
05264,914.1499999999997,33.0
29099,525.95,154.0
19325,1462.6500000000005,28.0
39102,3283.3200000000006,292.0
42217,82.0,7.0
47230,3479.79,50.0
