Codigo Municipio,Nº edificios,Nº Inmuebles
31192,132.0,141.0
08149,426.0,618.0
17114,7543.0,17839.0
25152,138.0,139.0
04068,213.0,214.0
04069,1677.0,3818.0
08144,406.0,515.0
42134,909.0,2377.0
22164,53.0,56.0
11024,3238.0,4345.0
50194,203.0,211.0
24104,345.0,355.0
25153,136.0,151.0
25154,173.0,181.0
42135,146.0,148.0
12084,5648.0,13984.0
03095,1895.0,3840.0
48073,474.0,4631.0
03096,2138.0,4430.0
33043,601.0,632.0
45123,2088.0,2341.0
46184,4180.0,19746.0
22165,363.0,377.0
02056,1225.0,1478.0
24105,942.0,1063.0
09238,898.0,1261.0
20059,1199.0,5542.0
09239,59.0,60.0
03097,1452.0,1687.0
37224,164.0,170.0
31195,111.0,162.0
09241,124.0,127.0
31196,25.0,30.0
05174,83.0,85.0
50195,68.0,69.0
18146,761.0,826.0
23065,1211.0,1413.0
15059,3947.0,7777.0
19203,139.0,143.0
17115,152.0,162.0
20076,543.0,4437.0
19204,339.0,372.0
40150,198.0,202.0
06096,397.0,411.0
06097,1820.0,2147.0
20905,92.0,94.0
50196,129.0,145.0
50197,122.0,125.0
20060,37.0,58.0
25155,445.0,792.0
45124,1323.0,1659.0
18147,2241.0,3411.0
04070,1300.0,1359.0
03099,21731.0,70411.0
44174,447.0,483.0
20061,511.0,2702.0
08150,149.0,173.0
31197,61.0,64.0
08151,216.0,241.0
31906,648.0,1523.0
20062,139.0,638.0
31198,33.0,33.0
45125,1686.0,2113.0
12085,3905.0,21234.0
15060,1745.0,3692.0
38026,9994.0,17431.0
31199,123.0,141.0
48075,730.0,1571.0
08152,94.0,108.0
31211,11.0,25.0
44175,126.0,128.0
08153,199.0,358.0
26112,241.0,292.0
40151,49.0,63.0
40901,350.0,374.0
15061,4308.0,5358.0
48083,820.0,4238.0
28102,875.0,995.0
03098,564.0,663.0
25156,582.0,675.0
16145,611.0,669.0
50198,62.0,63.0
24106,320.0,341.0
50199,352.0,374.0
05175,135.0,146.0
17116,267.0,333.0
34116,74.0,75.0
34901,734.0,1057.0
02057,1591.0,1825.0
22167,273.0,298.0
25157,203.0,210.0
41068,6077.0,8127.0
31200,468.0,525.0
45126,438.0,441.0
49139,209.0,221.0
40152,680.0,846.0
18148,593.0,750.0
46185,249.0,272.0
18149,3153.0,3510.0
48072,297.0,986.0
32054,15412.0,74379.0
27038,655.0,678.0
27039,2507.0,2587.0
15062,3325.0,3974.0
33044,15389.0,133875.0
01043,646.0,1794.0
15063,1857.0,2084.0
08154,340.0,363.0
15064,1132.0,1165.0
32055,1426.0,1441.0
05176,317.0,324.0
09242,108.0,108.0
09243,100.0,103.0
32056,1458.0,1565.0
15065,2897.0,4975.0
09244,96.0,96.0
18150,3864.0,5085.0
04071,343.0,353.0
46186,2242.0,12272.0
35015,2941.0,10198.0
40154,34.0,35.0
05177,168.0,172.0
37225,85.0,89.0
49141,289.0,293.0
24107,324.0,331.0
16146,89.0,93.0
16147,103.0,106.0
05178,261.0,272.0
09246,568.0,642.0
24108,506.0,528.0
09247,44.0,44.0
49143,396.0,425.0
37226,138.0,142.0
49142,212.0,213.0
24109,814.0,910.0
41069,10557.0,14518.0
37228,267.0,279.0
08155,2393.0,4441.0
17117,7141.0,17205.0
17118,4076.0,12251.0
12087,65.0,73.0
27040,2196.0,2642.0
25158,755.0,898.0
17119,71.0,71.0
17121,213.0,226.0
17120,591.0,795.0
08156,4077.0,5900.0
47109,203.0,204.0
40155,1244.0,2401.0
09248,101.0,104.0
09249,83.0,86.0
34120,6596.0,48105.0
37229,136.0,136.0
14048,746.0,824.0
34121,244.0,261.0
43100,1591.0,1786.0
08157,1906.0,4801.0
07040,41867.0,195505.0
08905,623.0,1318.0
46187,1142.0,1332.0
43099,282.0,307.0
21054,3330.0,4876.0
14049,5004.0,9463.0
19208,258.0,278.0
35016,45215.0,194489.0
46188,356.0,515.0
22168,49.0,50.0
17123,172.0,184.0
44176,186.0,206.0
46189,300.0,365.0
16148,616.0,659.0
41070,2857.0,3080.0
06098,292.0,325.0
45127,875.0,890.0
16149,172.0,231.0
10137,328.0,349.0
21055,2470.0,4423.0
17124,2062.0,4112.0
18151,279.0,320.0
09250,377.0,406.0
31201,7651.0,97874.0
09251,269.0,399.0
44177,195.0,195.0
50200,408.0,461.0
22170,348.0,1896.0
45128,1223.0,1626.0
27041,1567.0,1680.0
05179,218.0,234.0
08158,882.0,1895.0
16150,261.0,275.0
28104,4329.0,7245.0
50201,335.0,366.0
50202,275.0,289.0
37230,193.0,197.0
37231,299.0,301.0
32057,799.0,803.0
41071,3000.0,3341.0
27042,1030.0,1097.0
37232,328.0,347.0
34122,65.0,65.0
24110,875.0,1063.0
27043,716.0,728.0
29077,225.0,243.0
03100,744.0,785.0
09253,84.0,84.0
17125,168.0,203.0
19209,58.0,63.0
16151,69.0,69.0
45129,224.0,234.0
34123,1076.0,1465.0
19210,104.0,104.0
19211,1258.0,1510.0
08159,2871.0,7764.0
28106,6881.0,48581.0
17126,225.0,240.0
16152,87.0,90.0
06099,645.0,737.0
05180,75.0,79.0
44178,197.0,207.0
33045,2177.0,4105.0
47110,337.0,343.0
45130,524.0,585.0
04072,550.0,557.0
09255,88.0,98.0
20064,667.0,8001.0
10138,481.0,597.0
05181,192.0,192.0
38027,2886.0,3717.0
43101,246.0,253.0
37233,71.0,72.0
27044,1541.0,1680.0
19212,897.0,1201.0
50203,489.0,553.0
46190,8403.0,34967.0
11025,1933.0,2656.0
21056,1415.0,1694.0
02058,558.0,699.0
04073,593.0,805.0
28107,360.0,473.0
17128,257.0,280.0
43102,242.0,258.0
12088,140.0,181.0
21057,671.0,701.0
34124,83.0,88.0
37234,382.0,386.0
36037,1387.0,1408.0
26113,52.0,55.0
23066,2467.0,2938.0
04074,1654.0,2028.0
16153,718.0,783.0
27045,648.0,686.0
47111,759.0,780.0
47112,1305.0,1721.0
46191,1823.0,2462.0
49145,433.0,436.0
40156,404.0,479.0
37235,192.0,197.0
34125,105.0,112.0
19213,111.0,114.0
03101,4411.0,6501.0
41072,1904.0,2240.0
17129,62.0,73.0
28108,2056.0,3049.0
14050,1219.0,1528.0
05182,1293.0,1669.0
18152,684.0,723.0
13061,3385.0,4464.0
14051,934.0,1125.0
50204,983.0,1740.0
16154,2624.0,3389.0
05183,130.0,147.0
09256,501.0,501.0
34126,209.0,216.0
09259,177.0,180.0
09257,64.0,64.0
09258,177.0,188.0
47113,153.0,153.0
50205,91.0,91.0
37236,152.0,159.0
37237,334.0,357.0
37238,121.0,122.0
26114,111.0,122.0
10139,134.0,137.0
37239,208.0,211.0
41073,1139.0,1378.0
23067,1486.0,1867.0
03102,3849.0,6429.0
49146,255.0,258.0
05184,551.0,813.0
37240,682.0,816.0
45131,593.0,646.0
37241,114.0,117.0
37242,95.0,97.0
28109,1820.0,3004.0
40157,88.0,93.0
49147,242.0,245.0
49148,128.0,130.0
18153,3393.0,4642.0
39048,570.0,900.0
03103,320.0,349.0
25164,207.0,229.0
12089,3604.0,17227.0
37243,92.0,92.0
37244,217.0,226.0
01044,282.0,315.0
47114,1854.0,3229.0
41074,1601.0,1825.0
47115,225.0,225.0
22172,252.0,290.0
05185,208.0,209.0
19214,117.0,125.0
06100,1112.0,1186.0
19215,378.0,381.0
33046,522.0,538.0
33047,1064.0,1375.0
37245,435.0,448.0
37246,1456.0,4345.0
09261,524.0,537.0
37247,143.0,145.0
44179,352.0,415.0
14052,5383.0,6490.0
39049,201.0,224.0
22173,384.0,425.0
02060,775.0,910.0
02059,273.0,283.0
49149,396.0,409.0
45132,1384.0,1502.0
49150,215.0,220.0
17130,238.0,255.0
44180,119.0,120.0
08160,216.0,248.0
43103,198.0,502.0
09262,136.0,136.0
16155,381.0,412.0
17132,543.0,721.0
10140,1026.0,1082.0
10141,485.0,519.0
06101,423.0,450.0
16156,300.0,310.0
44181,75.0,84.0
37248,159.0,164.0
37249,62.0,62.0
19216,241.0,276.0
34127,123.0,124.0
28110,1067.0,1607.0
44182,213.0,245.0
10142,778.0,826.0
22174,426.0,461.0
22175,366.0,375.0
31202,1315.0,2875.0
22176,95.0,106.0
19217,115.0,120.0
25165,265.0,344.0
24112,488.0,538.0
22177,127.0,129.0
49151,595.0,616.0
50206,321.0,344.0
32058,4109.0,4170.0
43104,1218.0,1784.0
37250,380.0,392.0
49152,500.0,508.0
29079,1902.0,2171.0
49153,222.0,223.0
34904,410.0,430.0
37251,161.0,167.0
40158,40.0,40.0
32059,1782.0,1822.0
22178,99.0,106.0
39050,313.0,354.0
10143,177.0,178.0
10144,592.0,703.0
33048,145.0,145.0
39051,66.0,73.0
47116,365.0,367.0
16157,327.0,353.0
31203,40.0,41.0
32060,851.0,908.0
07041,1817.0,1969.0
03104,6464.0,17638.0
46192,384.0,651.0
02061,571.0,593.0
18154,881.0,1060.0
28111,654.0,752.0
49154,223.0,246.0
46193,1808.0,5249.0
46194,4506.0,11032.0
16158,682.0,720.0
13062,457.0,463.0
13063,2423.0,2678.0
05186,1084.0,1964.0
49155,111.0,112.0
05187,1914.0,2827.0
31204,65.0,67.0
10145,281.0,284.0
50207,100.0,103.0
39052,5858.0,11938.0
08161,7154.0,10411.0
09265,62.0,62.0
03902,12266.0,22662.0
41075,5015.0,6314.0
46195,1226.0,3280.0
43105,167.0,182.0
33049,3306.0,4923.0
50208,1017.0,1323.0
12090,243.0,263.0
38901,833.0,1195.0
18910,719.0,753.0
16159,246.0,260.0
40159,151.0,155.0
40160,163.0,176.0
16160,192.0,195.0
09266,124.0,126.0
08163,4303.0,17569.0
09267,120.0,121.0
37252,303.0,327.0
43106,524.0,606.0
25166,154.0,161.0
46196,116.0,127.0
19218,83.0,85.0
09268,156.0,158.0
09269,78.0,78.0
19219,55.0,61.0
49156,245.0,249.0
42139,27.0,29.0
28112,252.0,295.0
09270,157.0,161.0
26115,26.0,27.0
37253,135.0,139.0
49157,181.0,184.0
34129,228.0,233.0
15066,2118.0,2854.0
10146,931.0,1135.0
25167,147.0,148.0
18157,494.0,842.0
18158,4901.0,6184.0
03105,3376.0,4425.0
50209,1330.0,2125.0
50210,68.0,73.0
28113,3112.0,20495.0
34130,208.0,241.0
47117,217.0,233.0
18159,711.0,735.0
47118,129.0,136.0
47119,151.0,152.0
49158,173.0,179.0
32061,892.0,918.0
28114,216.0,236.0
10147,1509.0,1830.0
19220,2303.0,2369.0
19221,152.0,156.0
16161,115.0,119.0
43107,288.0,314.0
22181,43.0,43.0
44183,143.0,150.0
37254,163.0,167.0
31205,358.0,392.0
29080,3073.0,3703.0
37255,51.0,51.0
43108,1123.0,1435.0
08164,435.0,763.0
22182,177.0,229.0
03106,505.0,579.0
17133,756.0,938.0
17134,327.0,611.0
25911,320.0,330.0
10148,6620.0,23450.0
50211,256.0,270.0
10149,502.0,517.0
50212,57.0,61.0
50213,196.0,228.0
48077,715.0,2998.0
30032,1824.0,2369.0
44184,90.0,95.0
25168,231.0,263.0
12093,561.0,584.0
25169,275.0,284.0
08165,780.0,1171.0
46199,1362.0,8014.0
08166,639.0,1152.0
43109,371.0,1287.0
43110,251.0,260.0
43111,1295.0,1636.0
25171,687.0,2301.0
46202,7296.0,11223.0
46200,1068.0,1450.0
46203,1549.0,2373.0
12094,721.0,771.0
07044,4291.0,6241.0
34131,53.0,53.0
34132,156.0,160.0
34133,78.0,78.0
24113,314.0,317.0
49160,57.0,60.0
49159,263.0,272.0
13064,913.0,1263.0
03901,2768.0,2957.0
19222,213.0,221.0
44185,171.0,179.0
43112,332.0,422.0
32063,1658.0,2549.0
27047,1175.0,1240.0
15067,3248.0,5649.0
36041,4538.0,9462.0
27046,996.0,1045.0
24114,2282.0,3363.0
39053,265.0,310.0
45133,1770.0,1999.0
39054,1760.0,2946.0
34134,61.0,62.0
22184,129.0,146.0
18161,155.0,165.0
08167,810.0,3226.0
46197,1032.0,1375.0
07042,6547.0,12425.0
47121,486.0,498.0
03107,1283.0,2786.0
18162,820.0,1449.0
34135,556.0,585.0
50214,86.0,89.0
24115,11684.0,40705.0
33050,606.0,629.0
43113,327.0,435.0
25030,199.0,223.0
17135,206.0,239.0
25173,497.0,1921.0
08182,1211.0,1899.0
36043,2150.0,2630.0
36042,6643.0,12945.0
15068,2226.0,3648.0
36044,868.0,1681.0
15069,2291.0,5581.0
32064,358.0,382.0
27048,1296.0,1867.0
15070,2831.0,6549.0
36038,11759.0,43141.0
43141,180.0,186.0
08168,445.0,542.0
17136,138.0,147.0
25172,952.0,1999.0
23069,2849.0,3831.0
32062,1010.0,1029.0
17137,1345.0,1655.0
43114,269.0,324.0
07043,2032.0,2567.0
36039,4103.0,8913.0
17140,1077.0,2253.0
10150,484.0,519.0
16162,175.0,179.0
36040,1251.0,1265.0
17138,335.0,1246.0
12091,236.0,259.0
25174,252.0,315.0
44187,217.0,259.0
10151,267.0,270.0
16163,118.0,119.0
47122,1116.0,1471.0
42140,21.0,21.0
45134,926.0,1206.0
49162,254.0,269.0
15071,3851.0,6422.0
27049,605.0,754.0
48078,1953.0,24154.0
18163,235.0,290.0
13065,2594.0,2821.0
24116,326.0,362.0
14053,2731.0,3866.0
39055,403.0,1053.0
46198,533.0,733.0
05188,98.0,120.0
19223,202.0,210.0
37256,185.0,186.0
42141,185.0,204.0
02062,392.0,494.0
05189,596.0,723.0
16165,124.0,139.0
09272,599.0,786.0
34136,118.0,118.0
47123,283.0,293.0
47124,354.0,368.0
42142,98.0,98.0
22186,141.0,143.0
05190,86.0,93.0
23070,2302.0,2894.0
02901,995.0,1355.0
19224,117.0,123.0
19225,613.0,722.0
34137,38.0,38.0
16166,220.0,227.0
49163,212.0,213.0
14054,4352.0,10077.0
02063,996.0,1084.0
02064,345.0,369.0
44189,138.0,147.0
16908,370.0,371.0
16167,421.0,434.0
37257,52.0,53.0
50215,108.0,111.0
44190,165.0,167.0
02065,396.0,443.0
28115,13098.0,30186.0
50216,176.0,180.0
13066,1193.0,1785.0
47125,58.0,58.0
49164,167.0,169.0
10152,525.0,553.0
24117,365.0,372.0
28116,409.0,579.0
16169,101.0,113.0
13067,374.0,396.0
40161,149.0,160.0
09273,71.0,76.0
34139,207.0,213.0
26117,1080.0,1658.0
43115,144.0,156.0
40162,645.0,737.0
19226,83.0,101.0
28117,177.0,202.0
43116,449.0,849.0
50217,322.0,344.0
26118,118.0,144.0
49165,61.0,62.0
24118,258.0,264.0
11026,2353.0,3102.0
09274,410.0,928.0
19227,260.0,273.0
05191,245.0,246.0
43117,180.0,182.0
08169,4171.0,29037.0
43118,633.0,696.0
08171,680.0,1442.0
08170,261.0,354.0
25175,438.0,505.0
33051,2825.0,5762.0
25176,232.0,244.0
25177,282.0,289.0
26119,244.0,263.0
08230,2807.0,4213.0
08172,3578.0,13543.0
09275,241.0,244.0
17139,431.0,690.0
24119,462.0,519.0
16170,791.0,965.0
14055,8363.0,13175.0
24120,454.0,475.0
33052,637.0,673.0
16171,1544.0,1701.0
25179,220.0,271.0
41076,1329.0,1661.0
46205,3799.0,9233.0
50218,107.0,109.0
06102,995.0,1097.0
50219,1434.0,2760.0
16172,452.0,500.0
45135,2668.0,2887.0
12092,451.0,501.0
09276,306.0,453.0
37258,271.0,285.0
19228,103.0,107.0
22187,309.0,325.0
41077,4515.0,5553.0
18164,1666.0,1985.0
13068,764.0,926.0
21058,1360.0,1628.0
44191,725.0,866.0
06103,2308.0,2781.0
06104,477.0,530.0
28118,145.0,171.0
24121,645.0,946.0
41078,1606.0,1837.0
45136,3185.0,4125.0
06107,1059.0,1128.0
40163,97.0,99.0
37259,54.0,54.0
46201,174.0,191.0
49166,1059.0,1433.0
06108,1496.0,1582.0
34140,153.0,156.0
19229,111.0,115.0
44192,446.0,619.0
37260,136.0,141.0
06105,760.0,803.0
13069,473.0,487.0
06106,295.0,306.0
41079,3736.0,5150.0
16174,224.0,228.0
45137,1487.0,1629.0
49167,238.0,239.0
06902,893.0,994.0
50220,78.0,78.0
24122,793.0,1035.0
23071,1159.0,1409.0
22188,112.0,127.0
45138,705.0,965.0
37261,487.0,540.0
14056,7790.0,15167.0
22902,179.0,353.0
31206,720.0,1732.0
39056,810.0,1180.0
09277,159.0,161.0
28902,841.0,900.0
23072,1452.0,1810.0
37262,60.0,61.0
05192,261.0,269.0
37263,422.0,506.0
38028,4633.0,24068.0
45139,405.0,421.0
10153,354.0,355.0
11027,17678.0,48828.0
35017,9275.0,18139.0
13070,435.0,498.0
30033,5029.0,7768.0
21059,146.0,147.0
11028,7169.0,17767.0
37264,143.0,147.0
11029,2795.0,3224.0
22189,98.0,140.0
13071,11056.0,27118.0
44193,157.0,239.0
31207,209.0,226.0
22190,53.0,70.0
22193,195.0,200.0
46204,2114.0,6897.0
17141,1791.0,6465.0
08174,216.0,247.0
25180,139.0,147.0
43119,483.0,569.0
07045,868.0,905.0
08175,1028.0,2599.0
25181,117.0,136.0
25182,676.0,756.0
08176,119.0,128.0
29081,206.0,230.0
45140,827.0,1006.0
18165,1845.0,2280.0
04075,4164.0,6400.0
21060,3735.0,16793.0
38029,801.0,877.0
38030,1115.0,1322.0
32065,668.0,682.0
47126,36.0,36.0
04076,819.0,1108.0
50221,49.0,49.0
18167,909.0,1110.0
08177,25.0,27.0
17142,923.0,1308.0
46101,391.0,575.0
46102,2131.0,13274.0
46103,509.0,816.0
46104,914.0,1116.0
03060,136.0,141.0
26120,705.0,1570.0
09279,178.0,183.0
18168,658.0,707.0
19230,248.0,256.0
17043,270.0,357.0
45141,959.0,1034.0
43120,747.0,758.0
46206,494.0,656.0
23073,2645.0,3541.0
22195,93.0,128.0
28119,1208.0,1603.0
06109,2385.0,3320.0
24123,894.0,930.0
24124,286.0,290.0
09281,147.0,148.0
34141,153.0,180.0
42144,524.0,575.0
24125,495.0,502.0
09280,64.0,71.0
09283,139.0,141.0
09287,181.0,181.0
09288,92.0,94.0
45142,4510.0,6297.0
09289,940.0,1459.0
16175,2304.0,3637.0
42145,146.0,153.0
09292,137.0,143.0
47127,199.0,205.0
09294,108.0,108.0
47129,597.0,688.0
34143,190.0,191.0
47130,97.0,98.0
49170,67.0,78.0
09901,469.0,494.0
09295,68.0,69.0
47128,41.0,53.0
49168,95.0,95.0
49169,32.0,32.0
09298,98.0,99.0
09301,475.0,479.0
09297,195.0,225.0
32066,615.0,623.0
50222,860.0,1041.0
42148,38.0,38.0
27050,2231.0,3168.0
33053,1534.0,1813.0
49171,571.0,608.0
45143,1055.0,1138.0
27056,547.0,1116.0
49172,456.0,481.0
26121,49.0,52.0
09302,156.0,159.0
47131,236.0,249.0
49173,472.0,480.0
09303,113.0,131.0
42149,410.0,449.0
09304,154.0,154.0
17143,152.0,176.0
16176,85.0,94.0
03109,847.0,2094.0
44194,191.0,198.0
46207,1734.0,4388.0
46208,628.0,890.0
46209,995.0,1244.0
03110,550.0,595.0
46210,271.0,293.0
37265,232.0,241.0
04077,215.0,220.0
32067,1145.0,1150.0
08178,222.0,259.0
39057,748.0,3036.0
14057,2458.0,3866.0
32068,1622.0,1663.0
47132,28.0,28.0
40164,160.0,164.0
28120,1302.0,1790.0
26122,230.0,268.0
39058,455.0,706.0
43121,524.0,583.0
05193,254.0,255.0
46212,1120.0,1460.0
46211,718.0,1088.0
41080,792.0,904.0
45144,959.0,1194.0
40181,1066.0,4288.0
38031,8024.0,16951.0
10154,141.0,155.0
42151,33.0,36.0
09306,250.0,256.0
40165,129.0,131.0
19231,53.0,54.0
45145,1592.0,2405.0
02066,244.0,257.0
19232,250.0,256.0
42152,177.0,179.0
26123,155.0,178.0
09307,111.0,112.0
09308,84.0,84.0
37266,99.0,106.0
36045,8418.0,14775.0
03111,2116.0,3594.0
28121,204.0,250.0
17144,158.0,166.0
24127,228.0,276.0
33054,1030.0,1105.0
09309,306.0,325.0
16177,133.0,144.0
06110,213.0,224.0
39059,1108.0,6065.0
09310,25.0,28.0
34146,56.0,58.0
03112,970.0,1248.0
08179,527.0,563.0
42153,118.0,118.0
50223,548.0,633.0
40166,177.0,179.0
06111,279.0,297.0
43122,58.0,75.0
47133,1291.0,1415.0
34147,162.0,164.0
19233,206.0,208.0
42154,126.0,133.0
39060,2378.0,3986.0
49174,266.0,282.0
46213,7391.0,14096.0
34149,39.0,40.0
34151,270.0,285.0
06112,458.0,496.0
45146,195.0,198.0
50224,91.0,93.0
19234,112.0,121.0
37267,210.0,211.0
42155,457.0,492.0
09311,78.0,79.0
13072,813.0,839.0
43123,10671.0,55994.0
49175,217.0,223.0
34152,170.0,177.0
34154,72.0,74.0
09314,223.0,223.0
09316,120.0,133.0
09312,185.0,224.0
09315,390.0,390.0
24129,129.0,131.0
09317,33.0,33.0
42156,53.0,54.0
40168,60.0,60.0
25183,128.0,578.0
15072,4055.0,5747.0
24130,202.0,581.0
40170,1436.0,2793.0
42157,41.0,41.0
19235,252.0,272.0
43124,256.0,463.0
32069,2408.0,4188.0
33055,842.0,1243.0
27051,2321.0,6935.0
33056,2747.0,5766.0
36046,1482.0,2226.0
31208,1333.0,1591.0
26124,521.0,799.0
39061,2132.0,4866.0
39062,849.0,1119.0
46214,6377.0,10861.0
43125,685.0,883.0
34155,117.0,129.0
27052,743.0,968.0
28122,569.0,625.0
15073,8094.0,16619.0
27053,449.0,465.0
01047,522.0,645.0
33057,870.0,1092.0
06113,1632.0,1860.0
25905,242.0,279.0
25185,523.0,657.0
34156,53.0,56.0
17145,490.0,1734.0
12095,470.0,797.0
40171,130.0,132.0
50225,985.0,1378.0
30034,942.0,1026.0
24131,562.0,577.0
24132,952.0,996.0
17146,2097.0,2306.0
45147,481.0,521.0
43126,569.0,909.0
44195,114.0,117.0
19237,132.0,136.0
29082,9469.0,26227.0
26125,1418.0,2222.0
37268,138.0,138.0
41081,8645.0,15379.0
25186,148.0,152.0
05194,138.0,139.0
09318,97.0,102.0
44196,212.0,226.0
05195,346.0,363.0
49176,644.0,678.0
40172,127.0,134.0
19238,123.0,162.0
29083,1458.0,1608.0
04078,639.0,705.0
46215,885.0,1061.0
10155,858.0,939.0
39063,555.0,649.0
49177,294.0,310.0
02067,853.0,1188.0
32071,1389.0,1438.0
33058,611.0,1294.0
42158,143.0,148.0
24133,554.0,570.0
27054,884.0,981.0
39064,604.0,952.0
17147,1787.0,6589.0
08180,2565.0,15052.0
06114,135.0,143.0
25913,128.0,154.0
17148,1040.0,1210.0
17149,249.0,277.0
43127,611.0,691.0
43128,411.0,674.0
17150,581.0,807.0
43129,1687.0,3100.0
17151,124.0,164.0
28123,10917.0,25376.0
05196,69.0,70.0
09321,933.0,1583.0
49178,487.0,491.0
47134,201.0,208.0
24134,1478.0,3187.0
47135,48.0,49.0
37269,421.0,459.0
49179,706.0,772.0
10156,184.0,202.0
28124,164.0,192.0
10157,267.0,338.0
19239,236.0,243.0
10158,462.0,462.0
02068,459.0,473.0
28125,2736.0,3465.0
19240,120.0,132.0
45148,622.0,640.0
13901,892.0,922.0
10159,318.0,329.0
37270,160.0,163.0
28126,148.0,159.0
22197,259.0,346.0
26126,52.0,57.0
06115,859.0,913.0
08181,2309.0,4207.0
46216,1554.0,3046.0
43130,230.0,247.0
21061,2696.0,3171.0
41082,1821.0,2116.0
43131,4157.0,8493.0
40173,154.0,156.0
08183,1793.0,2743.0
02069,4172.0,8428.0
36047,1444.0,1609.0
44197,127.0,133.0
26127,214.0,300.0
43132,365.0,396.0
49180,158.0,161.0
15074,1689.0,1879.0
03113,10986.0,14263.0
09323,102.0,103.0
42159,55.0,62.0
37271,276.0,286.0
03114,1695.0,1952.0
10160,226.0,227.0
19241,86.0,93.0
19242,153.0,161.0
50227,111.0,114.0
31209,145.0,146.0
45149,817.0,853.0
31210,154.0,223.0
29084,8505.0,20799.0
41083,676.0,715.0
24136,387.0,391.0
04079,16455.0,58743.0
43133,2113.0,3682.0
21062,845.0,1024.0
36048,2887.0,3654.0
10901,689.0,693.0
38032,4281.0,7773.0
17152,5722.0,26494.0
49181,582.0,634.0
12096,778.0,871.0
25189,821.0,1504.0
11030,7335.0,26105.0
46217,633.0,708.0
46218,504.0,704.0
47137,57.0,58.0
43134,200.0,215.0
42160,444.0,462.0
44198,169.0,181.0
09325,410.0,418.0
16181,152.0,154.0
28127,14567.0,36098.0
28128,633.0,693.0
39065,247.0,462.0
32072,1789.0,3617.0
10161,145.0,150.0
09326,116.0,118.0
08184,10758.0,34045.0
47138,156.0,158.0
32073,1445.0,1544.0
44199,68.0,79.0
44200,73.0,75.0
44201,654.0,986.0
08185,98.0,107.0
41084,1530.0,1675.0
18170,299.0,399.0
09327,91.0,91.0
09328,249.0,256.0
47139,791.0,864.0
50228,247.0,260.0
19243,185.0,187.0
39066,537.0,584.0
50229,69.0,73.0
39067,738.0,946.0
46219,125.0,127.0
13902,529.0,739.0
39068,633.0,1096.0
17153,165.0,177.0
08901,206.0,254.0
23074,1415.0,1826.0
14058,4210.0,6019.0
08187,25870.0,97206.0
24137,703.0,1128.0
50241,417.0,521.0
22199,1699.0,7671.0
23075,2253.0,2524.0
12097,133.0,137.0
19244,265.0,278.0
16185,143.0,146.0
19245,1303.0,1922.0
13073,381.0,503.0
40174,385.0,456.0
15075,4135.0,10248.0
31212,112.0,117.0
50230,722.0,1021.0
16186,506.0,560.0
19246,104.0,124.0
47140,129.0,132.0
37272,156.0,158.0
08188,80.0,84.0
03115,290.0,300.0
37273,98.0,99.0
46220,11658.0,43498.0
24139,1649.0,2525.0
37303,184.0,186.0
22200,216.0,468.0
26128,169.0,192.0
37274,10524.0,98641.0
18171,1177.0,1249.0
29085,208.0,211.0
33059,3609.0,4776.0
22201,175.0,176.0
22202,116.0,118.0
09329,190.0,200.0
09330,721.0,1388.0
25190,256.0,436.0
49183,62.0,63.0
36049,2471.0,4829.0
44203,34.0,34.0
34157,1278.0,2544.0
09332,104.0,108.0
37275,114.0,118.0
08190,264.0,357.0
31213,61.0,71.0
44204,93.0,94.0
42161,143.0,157.0
46221,227.0,262.0
17154,67.0,67.0
22203,85.0,86.0
50231,228.0,256.0
03116,987.0,1111.0
31214,72.0,80.0
34158,247.0,290.0
16187,165.0,171.0
07059,1684.0,3587.0
09334,58.0,60.0
08191,1792.0,4007.0
22204,873.0,3689.0
19247,121.0,308.0
16188,170.0,170.0
37276,258.0,264.0
05197,72.0,76.0
02070,505.0,539.0
18173,4291.0,10945.0
43135,282.0,308.0
10162,685.0,700.0
43905,2249.0,32250.0
17155,2559.0,11443.0
41085,2054.0,2266.0
16189,348.0,387.0
05198,101.0,103.0
47141,98.0,101.0
06116,1150.0,1309.0
36050,4023.0,5964.0
50232,234.0,265.0
06117,946.0,1127.0
10163,456.0,487.0
37277,71.0,73.0
01051,640.0,2793.0
12098,597.0,665.0
01052,237.0,264.0
40176,394.0,398.0
49184,185.0,201.0
27055,952.0,1026.0
44205,708.0,752.0
50233,100.0,107.0
31215,1343.0,2966.0
09335,127.0,128.0
24141,175.0,180.0
44206,328.0,436.0
28129,2029.0,4798.0
49185,107.0,111.0
32074,913.0,917.0
19248,228.0,236.0
24142,6031.0,17936.0
19249,97.0,97.0
38033,1643.0,2457.0
46903,2647.0,3677.0
26129,715.0,1038.0
35018,4847.0,8292.0
05199,109.0,109.0
05200,79.0,79.0
21063,1490.0,1724.0
45150,556.0,587.0
05201,589.0,726.0
35019,8981.0,29980.0
13074,652.0,698.0
34159,261.0,305.0
49186,340.0,343.0
47142,141.0,142.0
34160,170.0,177.0
32075,2697.0,3422.0
16190,2699.0,3931.0
34161,32.0,32.0
40177,146.0,148.0
49187,812.0,848.0
37278,446.0,735.0
38023,31308.0,72443.0
24144,745.0,757.0
40178,140.0,141.0
40906,654.0,1385.0
32076,1898.0,2015.0
24145,633.0,691.0
42162,1969.0,3038.0
37284,328.0,342.0
22205,406.0,438.0
05206,66.0,68.0
