COD_INE;ID_REL;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25_ETRS89;LONGITUD_ETRS89;LATITUD_ETRS89;ORIGENCOOR;ALTITUD;ORIGENALTITUD
22105000000;1221053;22364;22;Huesca;Estopiñán del Castillo;120;8865,41;66642;22105000201;Estopiñán del Castillo;99;0327-1;0,54285027;41,99596049;Mapa;718;MDT
22106000000;1221066;22368;22;Huesca;Fago;21;2875,69;27232;22106000101;Fago;21;0143-4;-0,86481074;42,73431268;Mapa;897;MDT
22107000000;1221072;22372;22;Huesca;Fanlo;103;18710,4251;91761;22107000301;Fanlo;28;0178-2;-0,01930863;42,58713593;Mapa;1336;MDT
22109000000;1221091;22376;22;Huesca;Fiscal;344;17006,4281;73696;22109000401;Fiscal;195;0211-1;-0,12038129;42,49581205;Mapa;766;MDT
22110000000;1221105;22380;22;Huesca;Fonz;845;5176,15;35271;22110000201;Fonz;726;0288-3;0,25757679;42,01136292;Mapa;480;MDT
22111000000;1221112;22384;22;Huesca;Foradada del Toscar;158;10624,5594;68700;22111000401;Foradada del Toscar;25;0212-4;0,35060089;42,40990009;Mapa;978;MDT
22112000000;1221127;22388;22;Huesca;Fraga;15250;43780,81;136178;22112000101;Fraga;14435;0387-4;0,3489743;41,52221149;Mapa;125;MDT
22113000000;1221133;22392;22;Huesca;La Fueva;612;21884,8689;113705;22113002101;Tierrantona;104;0212-3;0,27252753;42,37034588;Mapa;636;MDT
22114000000;1221148;22394;22;Huesca;Gistaín;133;7589,6607;53919;22114000101;Gistaín;131;0179-2;0,33368793;42,59075256;Mapa;1413;MDT
22115000000;1221151;22396;22;Huesca;El Grado;393;6377,3623;47670;22115000401;El Grado;233;0288-1;0,22353061;42,15146924;Mapa;472;MDT
22116000000;1221164;22400;22;Huesca;Grañén;1740;12397,8962;69239;22116000401;Grañén;1214;0324-1;-0,369713;41,94169501;Mapa;337;MDT
22117000000;1221170;22404;22;Huesca;Graus;3434;29978,5633;133285;22117000801;Graus;2759;0250-4;0,33439454;42,18755481;Mapa;542;MDT
22119000000;1221199;22408;22;Huesca;Gurrea de Gállego;1478;19188,88;74070;22119000301;Gurrea de Gállego;931;0285-3;-0,76170927;42,01264086;Mapa;341;MDT
22122000000;1221225;22416;22;Huesca;Hoz de Jaca;68;1245,2534;17091;22122000101;Hoz de Jaca;68;0145-4;-0,30716419;42,69023453;Mapa;1266;MDT
22124000000;1221246;22420;22;Huesca;Huerto;227;8671,7547;53680;22124000101;Huerto;189;0325-1;-0,16598547;41,93206905;Mapa;368;MDT
22125000000;1221259;22001;22;Huesca;Huesca;53429;16104,3005;93715;22125000801;Huesca;52640;0286-1;-0,40842276;42,14062739;Mapa;483;MDT
22126000000;1221262;22424;22;Huesca;Ibieca;113;1493,7724;18915;22126000101;Ibieca;110;0286-2;-0,20736804;42,1612641;Mapa;639;MDT
22127000000;1221278;22428;22;Huesca;Igriés;703;1916,7726;21433;22127000101;Igriés;112;0248-3;-0,43220372;42,21346749;Mapa;596;MDT
22128000000;1221284;22432;22;Huesca;Ilche;185;6372,4004;47282;22128000201;Ilche;23;0325-2;0,05605703;41,95707244;Mapa;322;MDT
22129000000;1221297;22436;22;Huesca;Isábena;247;11853,021;67730;22129000401;La Puebla de Roda;96;0251-1;0,54238384;42,30260762;Mapa;739;MDT
22130000000;1221301;22440;22;Huesca;Jaca;13344;40633,9712;136130;22130002101;Jaca;12255;0176-4;-0,54955746;42,57073634;Mapa;818;MDT
22131000000;1221318;22444;22;Huesca;Jasa;94;890,4673;12048;22131000101;Jasa;94;0144-4;-0,66534532;42,69402037;Mapa;936;MDT
22133000000;1221339;22448;22;Huesca;Labuerda;154;1784,6549;17741;22133000101;Labuerda;140;0211-2;0,13459816;42,45007909;Mapa;572;MDT
22135000000;1221357;22452;22;Huesca;Laluenga;194;3647,2471;34243;22135000101;Laluenga;194;0287-3;-0,04688304;42,00398924;Mapa;481;MDT
22136000000;1221360;22456;22;Huesca;Lalueza;885;8819,2419;73137;22136000101;Lalueza;514;0324-4;-0,25559198;41,84211095;Mapa;287;MDT
22137000000;1221376;22460;22;Huesca;Lanaja;1195;18369,5807;74419;22137000201;Lanaja;897;0356-2;-0,32899321;41,77215652;Mapa;369;MDT
22139000000;1221395;22468;22;Huesca;Laperdiguera;92;1131,5053;16057;22139000101;Laperdiguera;92;0325-1;-0,04622736;41,99077045;Mapa;460;MDT
22141000000;1221416;22472;22;Huesca;Lascellas-Ponzano;133;2733,2021;26006;22141000201;Ponzano;88;0287-3;-0,07588096;42,06644623;Mapa;529;MDT
22142000000;1221421;22476;22;Huesca;Lascuarre;147;3187,0796;33651;22142000101;Lascuarre;128;0251-3;0,51593014;42,19781796;Mapa;648;MDT
22143000000;1221437;22480;22;Huesca;Laspaúles;222;8174,6779;50003;22143000701;Laspaúles;97;0213-1;0,59861357;42,47105458;Mapa;1432;MDT
22144000000;1221442;22484;22;Huesca;Laspuña;288;4529,0305;33882;22144000301;Laspuña;223;0179-3;0,15390522;42,50297823;Mapa;708;MDT
22149000000;1221493;22492;22;Huesca;Loarre;345;7441,7952;39209;22149000201;Loarre;230;0247-2;-0,62624955;42,31389271;Mapa;779;MDT
22150000000;1221506;22496;22;Huesca;Loporzano;574;16928,4;79082;22150000901;Loporzano;102;0286-2;-0,32391473;42,16160418;Mapa;583;MDT
22151000000;1221513;22500;22;Huesca;Loscorrales;93;4024,7912;42737;22151000101;Loscorrales;93;0247-2;-0,64394824;42,25447962;Mapa;615;MDT
22155000000;1221552;22508;22;Huesca;Monesma y Cajigar;69;6259,7685;42110;22155000101;Cajigar;10;0251-3;0,59727;42,26022;Mapa;1030;Investigación
22156000000;1221565;22512;22;Huesca;Monflorite-Lascasas;432;2896,3;27413;22156000301;Monflorite;362;0286-1;-0,356665;42,09424689;Mapa;435;MDT
22157000000;1221571;22516;22;Huesca;Montanuy;215;17437,27;83518;22157001201;Montanuy;37;0213-2;0,69475456;42,46577115;Mapa;1213;MDT
22158000000;1221587;22520;22;Huesca;Monzón;17362;15502,2476;79819;22158000301;Monzón;16932;0326-3;0,1946465;41,91031171;Mapa;278;MDT
22160000000;1221604;22524;22;Huesca;Naval;261;4731,7547;30008;22160000101;Naval;237;0250-3;0,15082578;42,19264069;Mapa;625;MDT
22162000000;1221626;22528;22;Huesca;Novales;147;2008,2179;21132;22162000101;Novales;147;0286-4;-0,28613293;42,03197393;Mapa;455;MDT
22163000000;1221632;22532;22;Huesca;Nueno;587;14723,9568;117658;22163000401;Nueno;107;0248-1;-0,43992782;42,26600664;Mapa;727;MDT
22164000000;1221647;22536;22;Huesca;Olvena;58;1589,1659;19435;22164000101;Olvena;58;0288-1;0,26037463;42,10727484;Mapa;528;MDT
22165000000;1221650;22540;22;Huesca;Ontiñena;500;13695,7852;59287;22165000101;Ontiñena;498;0357-4;0,08917584;41,6761857;Mapa;212;MDT
22167000000;1221679;22544;22;Huesca;Osso de Cinca;671;2765,5609;25280;22167000201;Osso de Cinca;546;0387-1;0,1912748;41,66525487;Mapa;165;MDT
22168000000;1221685;22548;22;Huesca;Palo;28;1440,184;19847;22168000101;Palo;28;0250-1;0,24248089;42,32319645;Mapa;727;MDT
22170000000;1221702;22552;22;Huesca;Panticosa;849;9590,4794;51255;22170000201;Panticosa;748;0145-4;-0,28372586;42,72413271;Mapa;1186;MDT
22172000000;1221724;22556;22;Huesca;Peñalba;692;15669,7036;67670;22172000101;Peñalba;679;0414-1;-0,03944626;41,50048034;Mapa;254;MDT
22173000000;1221730;22560;22;Huesca;Las Peñas de Riglos;255;21786,9901;127719;22173000501;Riglos;77;0209-3;-0,72595592;42,34946013;Mapa;739;MDT
22174000000;1221745;22564;22;Huesca;Peralta de Alcofea;576;11613,698;59774;22174000201;Peralta de Alcofea;461;0325-1;-0,06647763;41,93203455;Mapa;399;MDT
22175000000;1221758;22568;22;Huesca;Peralta de Calasanz;226;11488,2131;57649;22175000401;Peralta de la Sal;139;0288-4;0,3861384;41,99321874;Mapa;537;MDT
22176000000;1221761;22572;22;Huesca;Peraltilla;224;1619,6126;18148;22176000101;Peraltilla;211;0287-4;-0,01708908;42,05602525;Mapa;428;MDT
22177000000;1221777;22576;22;Huesca;Perarrúa;107;3005,3288;30694;22177000201;Perarrúa;58;0250-2;0,35109823;42,26768353;Mapa;516;MDT
22178000000;1221783;22580;22;Huesca;Pertusa;129;2936,5749;29117;22178000101;Pertusa;129;0287-3;-0,12748023;42,00202031;Mapa;377;MDT
22181000000;1221817;22584;22;Huesca;Piracés;96;2515,2568;21894;22181000101;Piracés;96;0286-4;-0,31625846;42,00472977;Mapa;451;MDT
22182000000;1221822;22588;22;Huesca;Plan;274;9335,6735;56630;22182000201;Plan;167;0179-4;0,33641901;42,58185615;Mapa;1126;MDT
22184000000;1221843;22592;22;Huesca;Poleñino;199;3301,5664;24827;22184000101;Poleñino;199;0324-4;-0,30955391;41,87065848;Mapa;294;MDT
22186000000;1221869;22596;22;Huesca;Pozán de Vero;234;1475,3039;17635;22186000101;Pozán de Vero;234;0287-4;0,03241725;42,08177302;Mapa;423;MDT
22187000000;1221875;22600;22;Huesca;La Puebla de Castro;391;2938,6249;27201;22187000101;La Puebla de Castro;269;0288-1;0,28728179;42,14499849;Mapa;646;MDT
22188000000;1221881;22604;22;Huesca;Puente de Montañana;96;4845,01;39259;22188000201;Puente de Montañana;68;0289-2;0,69309924;42,15033973;Mapa;537;MDT
22189000000;1221894;22612;22;Huesca;Puértolas;212;9986,2109;58913;22189000501;Puértolas;15;0178-4;0,13247462;42,54792773;Mapa;1173;MDT
22190000000;1221908;22616;22;Huesca;El Pueyo de Araguás;167;6183,8334;46680;22190000701;El Pueyo de Araguás;33;0212-1;0,16171114;42,44125354;Mapa;699;MDT
22193000000;1221936;22620;22;Huesca;Pueyo de Santa Cruz;326;929,3811;14086;22193000101;Pueyo de Santa Cruz;326;0326-3;0,15704594;41,85808139;Mapa;254;MDT
22195000000;1221954;22624;22;Huesca;Quicena;291;966,9962;13608;22195000101;Quicena;251;0286-1;-0,36076128;42,14817599;Mapa;474;MDT
22197000000;1221973;22628;22;Huesca;Robres;525;6424,1346;34862;22197000101;Robres;525;0324-3;-0,4607889;41,86620729;Mapa;399;MDT
22199000000;1221992;22632;22;Huesca;Sabiñánigo;9352;58681,7701;228122;22199004001;Sabiñánigo;8301;0177-3;-0,36403034;42,51870902;Mapa;797;MDT
22200000000;1222006;22636;22;Huesca;Sahún;302;7336,334;52378;22200000302;Sahún;125;0179-4;0,46601559;42,57741223;Mapa;1128;MDT
22201000000;1222013;22640;22;Huesca;Salas Altas;309;2073,5312;24105;22201000101;Salas Altas;300;0287-2;0,07366075;42,11731394;Mapa;613;MDT
22202000000;1222028;22644;22;Huesca;Salas Bajas;193;1292,9176;14933;22202000101;Salas Bajas;193;0287-2;0,08406098;42,09994653;Mapa;462;MDT
22203000000;1222034;22648;22;Huesca;Salillas;107;2833,3389;29963;22203000101;Salillas;104;0324-2;-0,22509197;41,99349132;Mapa;425;MDT
22204000000;1222049;22652;22;Huesca;Sallent de Gállego;1519;16213,8163;70182;22204000301;Sallent de Gállego;813;0145-2;-0,33156802;42,77273083;Mapa;1304;MDT
22205000000;1222052;22656;22;Huesca;San Esteban de Litera;570;7189,7187;57269;22205000101;San Esteban de Litera;472;0326-4;0,32599128;41,90387404;Mapa;460;MDT
22206000000;1222065;22668;22;Huesca;Sangarrén;219;3222,3387;25227;22206000101;Sangarrén;219;0286-3;-0,43148188;42,0173649;Mapa;378;MDT
22207000000;1222071;22660;22;Huesca;San Juan de Plan;148;5552,6989;41005;22207000101;San Juan de Plan;143;0179-2;0,34450925;42,5873209;Mapa;1118;MDT
22208000000;1222087;22672;22;Huesca;Santa Cilia;245;2807,8576;34023;22208000101;Santa Cilia;225;0176-3;-0,71321652;42,56134318;Mapa;643;MDT
22209000000;1222090;22676;22;Huesca;Santa Cruz de la Serós;193;2696,4187;24343;22209000201;Santa Cruz de la Serós;163;0176-4;-0,67412647;42,52265345;Mapa;788;MDT
22212000000;1222126;22680;22;Huesca;Santaliestra y San Quílez;75;2333,5402;27730;22212000101;Santaliestra y San Quílez;64;0250-2;0,36636681;42,30542514;Mapa;564;MDT
22213000000;1222132;22688;22;Huesca;Sariñena;4173;27556,5625;98537;22213000602;Sariñena;3313;0357-1;-0,15766688;41,79070883;Mapa;282;MDT
22214000000;1222147;22692;22;Huesca;Secastilla;149;4742,257;30622;22214000101;Secastilla;96;0250-3;0,26600417;42,1813607;Mapa;611;MDT
22215000000;1222150;22696;22;Huesca;Seira;154;6939,6876;49038;22215000301;Seira;112;0212-2;0,43340474;42,47740532;Mapa;819;MDT
22217000000;1222179;22704;22;Huesca;Sena;491;10469,0537;72425;22217000101;Sena;487;0357-3;-0,0433028;41,71525151;Mapa;222;MDT
22218000000;1222185;22708;22;Huesca;Senés de Alcubierre;45;2053,1238;18724;22218000101;Senés de Alcubierre;45;0324-3;-0,48846596;41,90734295;Mapa;390;MDT
22220000000;1222202;22716;22;Huesca;Sesa;162;3083,7333;25562;22220000101;Sesa;162;0324-2;-0,24568858;41,99596909;Mapa;458;MDT
22221000000;1222219;22720;22;Huesca;Sesué;123;534,8309;16662;22221000101;Sesué;108;0179-4;0,47270655;42,55082407;Mapa;997;MDT
22222000000;1222224;22724;22;Huesca;Siétamo;710;4898,2605;34783;22222000401;Siétamo;588;0286-2;-0,27995247;42,1232059;Mapa;558;MDT
22223000000;1222230;22728;22;Huesca;Sopeira;93;4408,6645;44359;22223000201;Sopeira;55;0251-2;0,74718785;42,3161189;Mapa;710;MDT
22225000000;1222258;22736;22;Huesca;Tamarite de Litera;3449;11087,38;75797;22225000202;Tamarite de Litera;2920;0326-4;0,42208747;41,87052624;Mapa;371;MDT
22226000000;1222261;22740;22;Huesca;Tardienta;938;9064,7188;49163;22226000101;Tardienta;935;0323-2;-0,53931958;41,97939297;Mapa;382;MDT
22227000000;1222277;22744;22;Huesca;Tella-Sin;224;8950,6215;80173;22227000201;Lafortunada;102;0179-1;0,19504;42,54339;Mapa;809;MDT
22228000000;1222283;22748;22;Huesca;Tierz;800;654,0039;10555;22228000101;Tierz;800;0286-1;-0,35353818;42,13246602;Mapa;466;MDT
22229000000;1222296;22752;22;Huesca;Tolva;126;5896,5884;45783;22229000401;Tolva;73;0289-1;0,56501964;42,11441663;Mapa;690;MDT
22230000000;1222300;22756;22;Huesca;Torla-Ordesa;299;18521,402;87453;22230000301;Torla-Ordesa;213;0178-1;-0,11074837;42,62785025;Mapa;1020;MDT
22232000000;1222322;22760;22;Huesca;Torralba de Aragón;109;4039,3137;40441;22232000101;Torralba de Aragón;109;0324-1;-0,51140626;41,93499553;Mapa;399;MDT
22233000000;1222338;22764;22;Huesca;Torre la Ribera;95;3206,073;28827;22233000101;Torre la Ribera;6;0213-3;0,52624808;42,37197955;Mapa;1078;MDT
22234000000;1222343;22768;22;Huesca;Torrente de Cinca;1279;5647,83;31710;22234000101;Torrente de Cinca;1135;0415-2;0,33485785;41,47283705;Mapa;108;MDT
22235000000;1222356;22772;22;Huesca;Torres de Alcanadre;91;1763,3123;24446;22235000201;Torres de Alcanadre;74;0325-1;-0,11112647;41,96748781;Mapa;392;MDT
22236000000;1222369;22776;22;Huesca;Torres de Barbués;251;1393,9722;14461;22236000101;Torres de Barbués;45;0324-1;-0,43207497;41,96002998;Mapa;354;MDT
22239000000;1222394;22780;22;Huesca;Tramaced;100;1541,8292;16652;22239000101;Tramaced;100;0324-2;-0,29661047;41,97231643;Mapa;419;MDT
22242000000;1222420;22784;22;Huesca;Valfarta;65;3320,4816;26724;22242000101;Valfarta;65;0386-3;-0,13296617;41,5575269;Mapa;367;MDT
22243000000;1222436;22788;22;Huesca;Valle de Bardají;64;4547,6928;31434;22243000300;Llert;18;0212-2;0,46504356;42,4346509;Mapa;1002;MDT
22244000000;1222441;22796;22;Huesca;Valle de Lierp;46;3275,8891;24718;22244000101;Egea;21;0212-4;0,47702459;42,37931725;Mapa;1016;MDT
22245000000;1222454;22800;22;Huesca;Velilla de Cinca;480;1654,2802;19074;22245000101;Velilla de Cinca;479;0387-1;0,26153424;41,58676196;Mapa;129;MDT
22246000000;1222467;22804;22;Huesca;Beranuy;74;6375;44092;22246000201;Beranuy;19;0213-3;0,59523816;42,36695527;Mapa;999;MDT
22247000000;1222473;22808;22;Huesca;Viacamp y Litera;41;10848,19;60818;22247000400;Viacamp;20;0289-1;0,61425761;42,1286444;Mapa;948;MDT
22248000000;1222489;22812;22;Huesca;Vicién;122;1375,9051;16807;22248000101;Vicién;122;0286-3;-0,44133605;42,05648051;Mapa;395;MDT
22249000000;1222492;22816;22;Huesca;Villanova;171;704,8246;17913;22249000101;Villanova;149;0179-4;0,46242554;42,54786826;Mapa;984;MDT
22250000000;1222505;22820;22;Huesca;Villanúa;524;5819,3982;44568;22250000101;Villanúa;466;0144-4;-0,53065797;42,67874094;Mapa;950;MDT
22251000000;1222512;22824;22;Huesca;Villanueva de Sigena;364;14637,1561;82080;22251000101;Villanueva de Sigena;336;0357-4;-0,00834425;41,71590375;Mapa;231;MDT
22252000000;1222527;22828;22;Huesca;Yebra de Basa;152;9088;46633;22252000501;Yebra de Basa;115;0210-2;-0,28288495;42,48614099;Mapa;877;MDT
22253000000;1222533;22832;22;Huesca;Yésero;60;3022,9933;27302;22253000101;Yésero;60;0177-2;-0,25090944;42,6189931;Mapa;1125;MDT
22254000000;1222548;22836;22;Huesca;Zaidín;1860;9255,3224;40770;22254000101;Zaidín;1727;0387-1;0,26337049;41,60434032;Mapa;156;MDT
22901000000;1229016;22792;22;Huesca;Valle de Hecho;817;23443,2276;88768;22901000201;Hecho;504;0144-3;-0,75027194;42,73893535;Mapa;828;MDT
22902000000;1229021;22608;22;Huesca;Puente la Reina de Jaca;251;4812,6689;31044;22902000201;Puente la Reina de Jaca;67;0176-1;-0,78759154;42,55872499;Mapa;691;MDT
22903000000;1229037;22664;22;Huesca;San Miguel del Cinca;795;10649,1566;47514;22903000201;Pomar de Cinca;414;0325-4;0,12994757;41,85122017;Mapa;236;MDT
22904000000;1229042;22732;22;Huesca;La Sotonera;903;16553,9256;79455;22904000201;Bolea;457;0247-2;-0,55234336;42,26068265;Mapa;672;MDT
22905000000;1229055;22504;22;Huesca;Lupiñén-Ortilla;348;11007,88;68745;22905000201;Lupiñén;201;0247-4;-0,58075054;42,17563439;Mapa;470;MDT
22906000000;1229068;22684;22;Huesca;Santa María de Dulcis;204;2715,7413;27653;22906000201;Huerta de Vero;99;0287-2;0,01643534;42,11556031;Mapa;436;MDT
22907000000;1229074;22022;22;Huesca;Aínsa-Sobrarbe;2312;28476,5814;113211;22907000101;Aínsa;1754;0211-4,0211-2;0,13960049;42,41711065;Mapa;586;MDT
22908000000;1229080;22418;22;Huesca;Hoz y Costean;240;5747,7855;53298;22908000301;Hoz de Barbastro;132;0287-2;0,13713094;42,13813318;Mapa;719;MDT
22909000000;1229093;22802;22;Huesca;Vencillón;399;1007,87;14297;22909000101;Vencillón;397;0358-3;0,32402231;41,70532122;Mapa;201;MDT
23001000000;1230011;23010;23;Jaén;Albanchez de Mágina;992;3882,5722;28614;23001000101;Albanchez de Mágina;942;0948-1;-3,46650587;37,79019044;Mapa;862;MDT
23002000000;1230026;23020;23;Jaén;Alcalá la Real;21623;26136,41;82136;23002000101;Alcalá la Real;16839;0990-2;-3,92944941;37,45979131;Mapa;1029;MDT
23003000000;1230032;23030;23;Jaén;Alcaudete;10434;23684,19;83295;23003000101;Alcaudete;8139;0968-1;-4,08750989;37,59013356;Mapa;675;MDT
23004000000;1230047;23040;23;Jaén;Aldeaquemada;487;12027,689;52513;23004000101;Aldeaquemada;462;0863-3;-3,37167309;38,41203515;Mapa;698;MDT
23005000000;1230050;23050;23;Jaén;Andújar;36212;96497,01;172173;23005000101;Andújar;33993;0904-3;-4,05408787;38,03712706;Mapa;211;MDT
23006000000;1230063;23060;23;Jaén;Arjona;5450;15844,7801;81473;23006000201;Arjona;5439;0925-1;-4,05446885;37,93559892;Mapa;458;MDT
23007000000;1230079;23070;23;Jaén;Arjonilla;3545;4255,7334;31093;23007000101;Arjonilla;3539;0925-1;-4,10757675;37,9742431;Mapa;346;MDT
23008000000;1230085;23080;23;Jaén;Arquillos;1708;6597,95;55810;23008000101;Arquillos;1512;0885-3;-3,43144008;38,18199961;Mapa;380;MDT
23009000000;1230098;23090;23;Jaén;Baeza;15762;19277,42;89672;23009000201;Baeza;15088;0927-1;-3,4693067;37,99003004;Mapa;769;MDT
23010000000;1230102;23100;23;Jaén;Bailén;17498;11713,6868;50002;23010000101;Bailén;17404;0905-1;-3,77583606;38,09549321;Mapa;342;MDT
23011000000;1230119;23110;23;Jaén;Baños de la Encina;2596;39227,4847;108425;23011000201;Baños de la Encina;2419;0884-3;-3,77426239;38,17119919;Mapa;418;MDT
23012000000;1230124;23120;23;Jaén;Beas de Segura;5115;15937,3621;73350;23012000201;Beas de Segura;4750;0886-4;-2,88730567;38,2506588;Mapa;581;MDT
23014000000;1230145;23140;23;Jaén;Begíjar;2998;4279,3388;35010;23014000101;Begíjar;2929;0926-2;-3,53465053;37,98511789;Mapa;559;MDT
23015000000;1230158;23150;23;Jaén;Bélmez de la Moraleda;1542;4943,9046;32022;23015000301;Bélmez de la Moraleda;1497;0948-3;-3,38078947;37,72377356;Mapa;867;MDT
23016000000;1230161;23160;23;Jaén;Benatae;443;4446,0835;48054;23016000101;Benatae;406;0865-4;-2,65078278;38,35363706;Mapa;853;MDT
23017000000;1230177;23170;23;Jaén;Cabra del Santo Cristo;1786;18702,7145;79243;23017000101;Cabra del Santo Cristo;1736;0948-4;-3,28571551;37,70505863;Mapa;942;MDT
23018000000;1230183;23180;23;Jaén;Cambil;2662;13988,38;55458;23018000201;Cambil;1981;0947-4;-3,56676191;37,67738522;Mapa;829;MDT
23019000000;1230196;23190;23;Jaén;Campillo de Arenas;1743;11668,81;71535;23019000101;Campillo de Arenas;1737;0969-4;-3,63530988;37,55559065;Mapa;874;MDT
23020000000;1230200;23200;23;Jaén;Canena;1822;1435,67;17534;23020000101;Canena;1811;0906-3;-3,48147823;38,04885135;Mapa;537;MDT
23021000000;1230217;23210;23;Jaén;Carboneros;608;5860,6112;39715;23021000201;Carboneros;524;0884-4;-3,63131974;38,2293919;Mapa;406;MDT
23024000000;1230243;23230;23;Jaén;La Carolina;15048;20136,5626;82822;23024000101;La Carolina;14465;0884-2;-3,61672237;38,2759015;Mapa;604;MDT
23025000000;1230256;23240;23;Jaén;Castellar;3267;15736,4072;102897;23025000101;Castellar;3223;0886-1;-3,12877307;38,25577383;Mapa;760;MDT
23026000000;1230269;23250;23;Jaén;Castillo de Locubín;4019;10255,1066;45902;23026000401;Castillo de Locubín;3390;0968-4;-3,94489566;37,52907137;Mapa;684;MDT
23027000000;1230275;23260;23;Jaén;Cazalilla;775;4662,5101;38693;23027000101;Cazalilla;775;0925-2;-3,88204485;37,9841708;Mapa;299;MDT
23028000000;1230281;23270;23;Jaén;Cazorla;7248;30540,3906;129227;23028000501;Cazorla;6842;0928-4;-3,00134534;37,91223066;Mapa;823;MDT
23029000000;1230294;23280;23;Jaén;Chiclana de Segura;917;23599,2346;90398;23029000301;Chiclana de Segura;721;0886-1;-3,04258039;38,31234258;Mapa;873;MDT
23030000000;1230308;23290;23;Jaén;Chilluévar;1392;3877,771;32241;23030000401;Chilluévar;1334;0907-3,0928-1;-3,03113181;38,00004111;Mapa;732;MDT
23031000000;1230315;23300;23;Jaén;Escañuela;940;1375,3135;16335;23031000101;Escañuela;929;0925-3;-4,03314945;37,87910806;Mapa;315;MDT
23032000000;1230320;23310;23;Jaén;Espeluy;609;2549,3703;23480;23032000101;Espeluy;150;0904-4;-3,86214441;38,03224667;Mapa;284;MDT
23033000000;1230336;23320;23;Jaén;Frailes;1599;4033,7323;28306;23033000201;Frailes;1398;0991-1;-3,83774832;37,48515683;Mapa;973;MDT
